Record Length,10000,,Source,CH1,CH2
Sample Interval,CH1:0.0000080000000 CH2:0.0000080000000,,Second,Volt,Volt
,,,-0.03824000061,1.12000,0.84000
,,,-0.03823199868,1.12000,0.84000
,,,-0.03822400048,1.12000,0.84000
,,,-0.03821599856,1.12000,0.84000
,,,-0.03820800036,1.12000,0.84000
,,,-0.03819999844,1.12000,0.84000
,,,-0.03819200024,1.12000,0.84000
,,,-0.03818399832,1.12000,0.84000
,,,-0.03817600012,1.12000,0.84000
,,,-0.03816799819,1.12000,0.88000
,,,-0.03816000000,1.12000,0.88000
,,,-0.03815199807,1.12000,0.84000
,,,-0.03814399987,1.12000,0.84000
,,,-0.03813600168,1.12000,0.84000
,,,-0.03812799975,1.12000,0.84000
,,,-0.03812000155,1.12000,0.84000
,,,-0.03811199963,1.20000,0.84000
,,,-0.03810400143,1.20000,0.88000
,,,-0.03809599951,1.12000,0.88000
,,,-0.03808800131,1.12000,0.88000
,,,-0.03807999939,1.12000,0.88000
,,,-0.03807200119,1.12000,0.88000
,,,-0.03806399927,1.12000,0.88000
,,,-0.03805600107,1.12000,0.88000
,,,-0.03804799914,1.12000,0.88000
,,,-0.03804000095,1.12000,0.88000
,,,-0.03803199902,1.12000,0.88000
,,,-0.03802400082,1.12000,0.88000
,,,-0.03801599890,1.12000,0.88000
,,,-0.03800800070,1.12000,0.88000
,,,-0.03799999878,1.12000,0.88000
,,,-0.03799200058,1.12000,0.88000
,,,-0.03798399866,1.12000,0.88000
,,,-0.03797600046,1.12000,0.88000
,,,-0.03796799853,1.12000,0.88000
,,,-0.03796000034,1.12000,0.88000
,,,-0.03795199841,1.12000,0.92000
,,,-0.03794400021,1.12000,0.92000
,,,-0.03793599829,1.12000,0.92000
,,,-0.03792800009,1.12000,0.88000
,,,-0.03791999817,1.12000,0.88000
,,,-0.03791199997,1.12000,0.88000
,,,-0.03790399805,1.12000,0.92000
,,,-0.03789599985,1.12000,0.92000
,,,-0.03788800165,1.12000,0.92000
,,,-0.03787999973,1.04000,0.92000
,,,-0.03787200153,1.12000,0.92000
,,,-0.03786399961,1.12000,0.92000
,,,-0.03785600141,1.12000,0.92000
,,,-0.03784799948,1.04000,0.92000
,,,-0.03784000129,1.12000,0.92000
,,,-0.03783199936,1.12000,0.92000
,,,-0.03782400116,1.04000,0.92000
,,,-0.03781599924,1.04000,0.92000
,,,-0.03780800104,1.04000,0.92000
,,,-0.03779999912,1.04000,0.92000
,,,-0.03779200092,1.04000,0.92000
,,,-0.03778399900,1.04000,0.92000
,,,-0.03777600080,1.04000,0.92000
,,,-0.03776799887,1.04000,0.92000
,,,-0.03776000068,1.04000,0.92000
,,,-0.03775199875,1.04000,0.92000
,,,-0.03774400055,1.04000,0.92000
,,,-0.03773599863,1.04000,0.92000
,,,-0.03772800043,1.04000,0.92000
,,,-0.03771999851,1.04000,0.92000
,,,-0.03771200031,1.04000,0.92000
,,,-0.03770399839,1.04000,0.92000
,,,-0.03769600019,1.04000,0.92000
,,,-0.03768799827,1.04000,0.92000
,,,-0.03768000007,1.04000,0.92000
,,,-0.03767199814,1.04000,0.92000
,,,-0.03766399994,1.04000,0.92000
,,,-0.03765600175,1.04000,0.92000
,,,-0.03764799982,1.04000,0.92000
,,,-0.03764000162,1.04000,0.92000
,,,-0.03763199970,1.04000,0.92000
,,,-0.03762400150,1.04000,0.92000
,,,-0.03761599958,1.04000,0.92000
,,,-0.03760800138,1.04000,0.92000
,,,-0.03759999946,1.04000,0.92000
,,,-0.03759200126,1.04000,0.92000
,,,-0.03758399934,1.04000,0.92000
,,,-0.03757600114,0.96000,0.92000
,,,-0.03756799921,0.96000,0.92000
,,,-0.03756000102,0.96000,0.92000
,,,-0.03755199909,0.96000,0.92000
,,,-0.03754400089,0.96000,0.92000
,,,-0.03753599897,0.96000,0.92000
,,,-0.03752800077,0.96000,0.92000
,,,-0.03751999885,0.96000,0.92000
,,,-0.03751200065,0.96000,0.92000
,,,-0.03750399873,0.96000,0.92000
,,,-0.03749600053,0.96000,0.92000
,,,-0.03748799860,0.96000,0.92000
,,,-0.03748000041,0.96000,0.92000
,,,-0.03747199848,0.96000,0.92000
,,,-0.03746400028,0.96000,0.92000
,,,-0.03745599836,0.96000,0.92000
,,,-0.03744800016,0.96000,0.92000
,,,-0.03743999824,0.96000,0.92000
,,,-0.03743200004,0.96000,0.92000
,,,-0.03742399812,0.96000,0.92000
,,,-0.03741599992,0.96000,0.92000
,,,-0.03740800172,0.96000,0.92000
,,,-0.03739999980,0.96000,0.92000
,,,-0.03739200160,0.96000,0.92000
,,,-0.03738399968,0.96000,0.92000
,,,-0.03737600148,0.96000,0.92000
,,,-0.03736799955,0.96000,0.92000
,,,-0.03736000136,0.88000,0.92000
,,,-0.03735199943,0.88000,0.92000
,,,-0.03734400123,0.88000,0.92000
,,,-0.03733599931,0.88000,0.92000
,,,-0.03732800111,0.88000,0.92000
,,,-0.03731999919,0.88000,0.92000
,,,-0.03731200099,0.88000,0.92000
,,,-0.03730399907,0.96000,0.92000
,,,-0.03729600087,0.96000,0.92000
,,,-0.03728799894,0.88000,0.92000
,,,-0.03728000075,0.88000,0.92000
,,,-0.03727199882,0.88000,0.92000
,,,-0.03726400062,0.88000,0.92000
,,,-0.03725599870,0.88000,0.92000
,,,-0.03724800050,0.88000,0.92000
,,,-0.03723999858,0.88000,0.92000
,,,-0.03723200038,0.88000,0.92000
,,,-0.03722399846,0.88000,0.92000
,,,-0.03721600026,0.88000,0.92000
,,,-0.03720799834,0.88000,0.92000
,,,-0.03720000014,0.88000,0.92000
,,,-0.03719199821,0.88000,0.92000
,,,-0.03718400002,0.88000,0.88000
,,,-0.03717599809,0.80000,0.92000
,,,-0.03716799989,0.80000,0.92000
,,,-0.03716000170,0.80000,0.92000
,,,-0.03715199977,0.80000,0.92000
,,,-0.03714400157,0.80000,0.92000
,,,-0.03713599965,0.80000,0.92000
,,,-0.03712800145,0.80000,0.92000
,,,-0.03711999953,0.80000,0.92000
,,,-0.03711200133,0.80000,0.92000
,,,-0.03710399941,0.80000,0.92000
,,,-0.03709600121,0.80000,0.88000
,,,-0.03708799928,0.80000,0.88000
,,,-0.03708000109,0.80000,0.88000
,,,-0.03707199916,0.80000,0.92000
,,,-0.03706400096,0.80000,0.92000
,,,-0.03705599904,0.80000,0.92000
,,,-0.03704800084,0.80000,0.92000
,,,-0.03703999892,0.80000,0.88000
,,,-0.03703200072,0.80000,0.88000
,,,-0.03702399880,0.72000,0.88000
,,,-0.03701600060,0.80000,0.88000
,,,-0.03700799868,0.80000,0.88000
,,,-0.03700000048,0.72000,0.88000
,,,-0.03699199855,0.72000,0.88000
,,,-0.03698400036,0.72000,0.88000
,,,-0.03697599843,0.72000,0.88000
,,,-0.03696800023,0.72000,0.88000
,,,-0.03695999831,0.72000,0.88000
,,,-0.03695200011,0.72000,0.88000
,,,-0.03694399819,0.72000,0.88000
,,,-0.03693599999,0.72000,0.88000
,,,-0.03692799807,0.72000,0.88000
,,,-0.03691999987,0.72000,0.84000
,,,-0.03691200167,0.72000,0.88000
,,,-0.03690399975,0.72000,0.88000
,,,-0.03689600155,0.72000,0.88000
,,,-0.03688799962,0.72000,0.88000
,,,-0.03688000143,0.72000,0.88000
,,,-0.03687199950,0.72000,0.88000
,,,-0.03686400130,0.72000,0.84000
,,,-0.03685599938,0.64000,0.84000
,,,-0.03684800118,0.64000,0.84000
,,,-0.03683999926,0.64000,0.84000
,,,-0.03683200106,0.64000,0.84000
,,,-0.03682399914,0.64000,0.84000
,,,-0.03681600094,0.64000,0.84000
,,,-0.03680799901,0.64000,0.84000
,,,-0.03680000082,0.64000,0.84000
,,,-0.03679199889,0.64000,0.84000
,,,-0.03678400069,0.64000,0.84000
,,,-0.03677599877,0.64000,0.84000
,,,-0.03676800057,0.64000,0.84000
,,,-0.03675999865,0.64000,0.84000
,,,-0.03675200045,0.64000,0.84000
,,,-0.03674399853,0.64000,0.84000
,,,-0.03673600033,0.64000,0.84000
,,,-0.03672799841,0.64000,0.84000
,,,-0.03672000021,0.64000,0.84000
,,,-0.03671199828,0.64000,0.84000
,,,-0.03670400009,0.64000,0.84000
,,,-0.03669599816,0.64000,0.84000
,,,-0.03668799996,0.64000,0.84000
,,,-0.03668000177,0.64000,0.80000
,,,-0.03667199984,0.56000,0.80000
,,,-0.03666400164,0.56000,0.80000
,,,-0.03665599972,0.56000,0.80000
,,,-0.03664800152,0.56000,0.80000
,,,-0.03663999960,0.56000,0.80000
,,,-0.03663200140,0.56000,0.80000
,,,-0.03662399948,0.56000,0.80000
,,,-0.03661600128,0.56000,0.80000
,,,-0.03660799935,0.56000,0.80000
,,,-0.03660000116,0.56000,0.80000
,,,-0.03659199923,0.56000,0.80000
,,,-0.03658400103,0.56000,0.76000
,,,-0.03657599911,0.56000,0.76000
,,,-0.03656800091,0.48000,0.76000
,,,-0.03655999899,0.48000,0.76000
,,,-0.03655200079,0.48000,0.76000
,,,-0.03654399887,0.48000,0.76000
,,,-0.03653600067,0.48000,0.76000
,,,-0.03652799875,0.40000,0.76000
,,,-0.03652000055,0.40000,0.76000
,,,-0.03651199862,0.40000,0.76000
,,,-0.03650400043,0.40000,0.76000
,,,-0.03649599850,0.40000,0.76000
,,,-0.03648800030,0.40000,0.76000
,,,-0.03647999838,0.48000,0.76000
,,,-0.03647200018,0.48000,0.76000
,,,-0.03646399826,0.40000,0.76000
,,,-0.03645600006,0.40000,0.76000
,,,-0.03644799814,0.40000,0.72000
,,,-0.03643999994,0.40000,0.72000
,,,-0.03643200174,0.40000,0.72000
,,,-0.03642399982,0.40000,0.72000
,,,-0.03641600162,0.40000,0.72000
,,,-0.03640799969,0.40000,0.72000
,,,-0.03640000150,0.40000,0.72000
,,,-0.03639199957,0.40000,0.72000
,,,-0.03638400137,0.40000,0.72000
,,,-0.03637599945,0.40000,0.68000
,,,-0.03636800125,0.40000,0.68000
,,,-0.03635999933,0.32000,0.68000
,,,-0.03635200113,0.32000,0.68000
,,,-0.03634399921,0.32000,0.68000
,,,-0.03633600101,0.32000,0.68000
,,,-0.03632799909,0.40000,0.68000
,,,-0.03632000089,0.40000,0.68000
,,,-0.03631199896,0.32000,0.68000
,,,-0.03630400077,0.32000,0.68000
,,,-0.03629599884,0.32000,0.68000
,,,-0.03628800064,0.32000,0.68000
,,,-0.03627999872,0.32000,0.68000
,,,-0.03627200052,0.32000,0.68000
,,,-0.03626399860,0.32000,0.64000
,,,-0.03625600040,0.32000,0.64000
,,,-0.03624799848,0.32000,0.64000
,,,-0.03624000028,0.32000,0.64000
,,,-0.03623199835,0.32000,0.64000
,,,-0.03622400016,0.32000,0.64000
,,,-0.03621599823,0.24000,0.64000
,,,-0.03620800003,0.24000,0.60000
,,,-0.03619999811,0.24000,0.60000
,,,-0.03619199991,0.24000,0.64000
,,,-0.03618400171,0.24000,0.64000
,,,-0.03617599979,0.16000,0.60000
,,,-0.03616800159,0.16000,0.60000
,,,-0.03615999967,0.16000,0.60000
,,,-0.03615200147,0.16000,0.60000
,,,-0.03614399955,0.16000,0.60000
,,,-0.03613600135,0.16000,0.60000
,,,-0.03612799942,0.08000,0.60000
,,,-0.03612000123,0.16000,0.60000
,,,-0.03611199930,0.16000,0.60000
,,,-0.03610400110,0.16000,0.60000
,,,-0.03609599918,0.08000,0.56000
,,,-0.03608800098,0.08000,0.60000
,,,-0.03607999906,0.08000,0.60000
,,,-0.03607200086,0.08000,0.56000
,,,-0.03606399894,0.08000,0.56000
,,,-0.03605600074,0.08000,0.56000
,,,-0.03604799882,0.08000,0.56000
,,,-0.03604000062,0.08000,0.56000
,,,-0.03603199869,0.08000,0.56000
,,,-0.03602400050,0.08000,0.56000
,,,-0.03601599857,0.08000,0.56000
,,,-0.03600800037,0.08000,0.56000
,,,-0.03599999845,0.08000,0.52000
,,,-0.03599200025,0.00,0.52000
,,,-0.03598399833,0.00,0.52000
,,,-0.03597600013,0.00,0.52000
,,,-0.03596799821,0.00,0.52000
,,,-0.03596000001,0.00,0.52000
,,,-0.03595199808,0.00,0.52000
,,,-0.03594399989,0.00,0.52000
,,,-0.03593600169,0.00,0.52000
,,,-0.03592799976,0.00,0.52000
,,,-0.03592000157,0.00,0.52000
,,,-0.03591199964,0.00,0.52000
,,,-0.03590400144,0.00,0.52000
,,,-0.03589599952,0.00,0.48000
,,,-0.03588800132,0.00,0.48000
,,,-0.03587999940,0.00,0.52000
,,,-0.03587200120,0.00,0.52000
,,,-0.03586399928,-0.08000,0.48000
,,,-0.03585600108,-0.08000,0.48000
,,,-0.03584799916,-0.08000,0.48000
,,,-0.03584000096,0.00,0.44000
,,,-0.03583199903,0.00,0.44000
,,,-0.03582400084,0.00,0.44000
,,,-0.03581599891,0.00,0.44000
,,,-0.03580800071,-0.08000,0.44000
,,,-0.03579999879,-0.08000,0.44000
,,,-0.03579200059,-0.08000,0.44000
,,,-0.03578399867,-0.08000,0.44000
,,,-0.03577600047,-0.08000,0.44000
,,,-0.03576799855,-0.08000,0.40000
,,,-0.03576000035,-0.08000,0.40000
,,,-0.03575199842,-0.08000,0.40000
,,,-0.03574400023,-0.16000,0.40000
,,,-0.03573599830,-0.16000,0.40000
,,,-0.03572800010,-0.08000,0.40000
,,,-0.03571999818,-0.16000,0.40000
,,,-0.03571199998,-0.16000,0.40000
,,,-0.03570399806,-0.16000,0.36000
,,,-0.03569599986,-0.16000,0.36000
,,,-0.03568800166,-0.08000,0.36000
,,,-0.03567999974,-0.08000,0.36000
,,,-0.03567200154,-0.16000,0.36000
,,,-0.03566399962,-0.24000,0.36000
,,,-0.03565600142,-0.24000,0.36000
,,,-0.03564799950,-0.24000,0.36000
,,,-0.03564000130,-0.24000,0.36000
,,,-0.03563199937,-0.24000,0.36000
,,,-0.03562400118,-0.24000,0.36000
,,,-0.03561599925,-0.24000,0.36000
,,,-0.03560800105,-0.24000,0.32000
,,,-0.03559999913,-0.24000,0.32000
,,,-0.03559200093,-0.24000,0.32000
,,,-0.03558399901,-0.24000,0.32000
,,,-0.03557600081,-0.24000,0.32000
,,,-0.03556799889,-0.24000,0.28000
,,,-0.03556000069,-0.32000,0.32000
,,,-0.03555199876,-0.32000,0.32000
,,,-0.03554400057,-0.32000,0.28000
,,,-0.03553599864,-0.32000,0.28000
,,,-0.03552800044,-0.32000,0.28000
,,,-0.03551999852,-0.32000,0.28000
,,,-0.03551200032,-0.32000,0.28000
,,,-0.03550399840,-0.32000,0.28000
,,,-0.03549600020,-0.32000,0.28000
,,,-0.03548799828,-0.32000,0.28000
,,,-0.03548000008,-0.32000,0.28000
,,,-0.03547199816,-0.32000,0.28000
,,,-0.03546399996,-0.32000,0.28000
,,,-0.03545600176,-0.32000,0.28000
,,,-0.03544799984,-0.32000,0.24000
,,,-0.03544000164,-0.32000,0.24000
,,,-0.03543199971,-0.40000,0.24000
,,,-0.03542400151,-0.40000,0.24000
,,,-0.03541599959,-0.40000,0.24000
,,,-0.03540800139,-0.40000,0.24000
,,,-0.03539999947,-0.40000,0.24000
,,,-0.03539200127,-0.40000,0.20000
,,,-0.03538399935,-0.40000,0.24000
,,,-0.03537600115,-0.40000,0.24000
,,,-0.03536799923,-0.40000,0.20000
,,,-0.03536000103,-0.40000,0.20000
,,,-0.03535199910,-0.40000,0.20000
,,,-0.03534400091,-0.40000,0.20000
,,,-0.03533599898,-0.40000,0.20000
,,,-0.03532800078,-0.40000,0.20000
,,,-0.03531999886,-0.40000,0.20000
,,,-0.03531200066,-0.40000,0.20000
,,,-0.03530399874,-0.40000,0.16000
,,,-0.03529600054,-0.48000,0.16000
,,,-0.03528799862,-0.40000,0.16000
,,,-0.03528000042,-0.40000,0.16000
,,,-0.03527199849,-0.48000,0.16000
,,,-0.03526400030,-0.48000,0.12000
,,,-0.03525599837,-0.40000,0.12000
,,,-0.03524800017,-0.40000,0.12000
,,,-0.03523999825,-0.48000,0.12000
,,,-0.03523200005,-0.48000,0.12000
,,,-0.03522399813,-0.48000,0.12000
,,,-0.03521599993,-0.48000,0.12000
,,,-0.03520800173,-0.48000,0.12000
,,,-0.03519999981,-0.48000,0.12000
,,,-0.03519200161,-0.48000,0.12000
,,,-0.03518399969,-0.56000,0.12000
,,,-0.03517600149,-0.56000,0.12000
,,,-0.03516799957,-0.56000,0.08000
,,,-0.03516000137,-0.56000,0.08000
,,,-0.03515199944,-0.56000,0.08000
,,,-0.03514400125,-0.56000,0.08000
,,,-0.03513599932,-0.56000,0.08000
,,,-0.03512800112,-0.56000,0.08000
,,,-0.03511999920,-0.56000,0.04000
,,,-0.03511200100,-0.56000,0.04000
,,,-0.03510399908,-0.56000,0.04000
,,,-0.03509600088,-0.56000,0.04000
,,,-0.03508799896,-0.56000,0.04000
,,,-0.03508000076,-0.56000,0.04000
,,,-0.03507199883,-0.56000,0.04000
,,,-0.03506400064,-0.64000,0.04000
,,,-0.03505599871,-0.64000,0.04000
,,,-0.03504800051,-0.64000,0.04000
,,,-0.03503999859,-0.64000,0.04000
,,,-0.03503200039,-0.64000,0.04000
,,,-0.03502399847,-0.64000,0.00
,,,-0.03501600027,-0.64000,0.00
,,,-0.03500799835,-0.64000,0.00
,,,-0.03500000015,-0.64000,0.00
,,,-0.03499199823,-0.64000,-0.04000
,,,-0.03498400003,-0.64000,-0.04000
,,,-0.03497599810,-0.64000,-0.04000
,,,-0.03496799991,-0.64000,-0.04000
,,,-0.03496000171,-0.64000,-0.04000
,,,-0.03495199978,-0.64000,-0.04000
,,,-0.03494400159,-0.64000,-0.04000
,,,-0.03493599966,-0.64000,-0.04000
,,,-0.03492800146,-0.64000,-0.04000
,,,-0.03491999954,-0.64000,-0.04000
,,,-0.03491200134,-0.64000,-0.08000
,,,-0.03490399942,-0.64000,-0.04000
,,,-0.03489600122,-0.64000,-0.04000
,,,-0.03488799930,-0.72000,-0.08000
,,,-0.03488000110,-0.72000,-0.08000
,,,-0.03487199917,-0.72000,-0.08000
,,,-0.03486400098,-0.72000,-0.08000
,,,-0.03485599905,-0.72000,-0.08000
,,,-0.03484800085,-0.72000,-0.08000
,,,-0.03483999893,-0.72000,-0.12000
