time	V(n001)	V(n003)
3.329968988390470e-03	9.911069e-01	5.522944e-02
3.373690433242043e-03	9.994850e-01	8.055274e-02
3.423037437630921e-03	9.966140e-01	1.084197e-01
3.485970207097489e-03	9.740697e-01	1.419392e-01
3.587934464267323e-03	8.939884e-01	1.890180e-01
3.750018509008360e-03	6.671508e-01	2.399545e-01
3.992544982383266e-03	1.672906e-01	2.655559e-01
4.170834964434707e-03	-2.428315e-01	2.404536e-01
4.351989514357180e-03	-6.172870e-01	1.733607e-01
4.535649320660703e-03	-8.871370e-01	7.955538e-02
4.602133504513925e-03	-9.474753e-01	4.072404e-02
4.651006698966095e-03	-9.775622e-01	1.078770e-02
4.695549772302072e-03	-9.940693e-01	-1.650435e-02
4.741336335999585e-03	-9.999961e-01	-4.421843e-02
4.782747691463012e-03	-9.956596e-01	-6.859053e-02
4.848620115663871e-03	-9.699116e-01	-1.050353e-01
4.955248169397364e-03	-8.808481e-01	-1.558208e-01
5.124191015545271e-03	-6.334141e-01	-2.094492e-01
5.374546829635966e-03	-1.053130e-01	-2.339998e-01
5.552666685250127e-03	3.026401e-01	-2.066023e-01
5.732902817565719e-03	6.633884e-01	-1.389363e-01
5.878819224958792e-03	8.741314e-01	-6.510609e-02
5.948610002889957e-03	9.409597e-01	-2.504518e-02
5.999663497301013e-03	9.743516e-01	5.516929e-03
6.042661862294229e-03	9.919104e-01	3.135801e-02
6.084312055107599e-03	9.995282e-01	5.613065e-02
6.133285694807560e-03	9.965718e-01	8.452423e-02
6.196356947818900e-03	9.738807e-01	1.190302e-01
6.298541292971725e-03	8.933853e-01	1.675821e-01
6.460950866875515e-03	6.655859e-01	2.205405e-01
6.703856364114539e-03	1.643542e-01	2.486472e-01
6.882073860700234e-03	-2.455560e-01	2.251101e-01
7.063096146776321e-03	-6.192542e-01	1.600126e-01
7.227710790194669e-03	-8.671498e-01	7.777192e-02
7.299233154520093e-03	-9.374652e-01	3.668799e-02
7.351416377220917e-03	-9.726226e-01	5.187849e-03
7.393619161520046e-03	-9.906728e-01	-2.040664e-02
7.438421145893741e-03	-9.994617e-01	-4.730580e-02
7.487962787358300e-03	-9.966360e-01	-7.630219e-02
7.550823355773595e-03	-9.741679e-01	-1.110257e-01
7.652672851210572e-03	-8.943022e-01	-1.599631e-01
7.814587081896449e-03	-6.679657e-01	-2.136720e-01
8.056915547422125e-03	-1.688221e-01	-2.431253e-01
8.235103480187585e-03	2.410945e-01	-2.206048e-01
8.416143218819986e-03	6.156679e-01	-1.558495e-01
8.600271032247718e-03	8.866883e-01	-6.388515e-02
8.666871223152970e-03	9.472504e-01	-2.566855e-02
8.715821421788839e-03	9.774517e-01	3.849254e-03
8.760309732631841e-03	9.939983e-01	3.070097e-02
8.805878428395619e-03	9.999921e-01	5.787976e-02
8.847603035282653e-03	9.956995e-01	8.208063e-02
8.913359530951976e-03	9.700813e-01	1.179294e-01
9.019803991889265e-03	8.813796e-01	1.678365e-01
9.188478427504350e-03	6.347646e-01	2.203020e-01
9.438534143710953e-03	1.077412e-01	2.434885e-01
9.616700637698750e-03	-3.004147e-01	2.152804e-01
9.797022013175253e-03	-6.617883e-01	1.468290e-01
9.943805558960061e-03	-8.740702e-01	7.195102e-02
1.001361163208100e-02	-9.409291e-01	3.159544e-02
1.006467514164151e-02	-9.743364e-01	8.201425e-04
1.010766643919637e-02	-9.918998e-01	-2.518580e-02
1.014934465725492e-02	-9.995277e-01	-5.013445e-02
1.019832335143825e-02	-9.965723e-01	-7.871255e-02
1.026139272985291e-02	-9.738833e-01	-1.134422e-01
1.036357409600915e-02	-8.933935e-01	-1.623364e-01
1.052597926492485e-02	-6.656070e-01	-2.157951e-01
1.076887963814734e-02	-1.643939e-01	-2.445786e-01
1.094707893993706e-02	2.454760e-01	-2.214875e-01
1.112807777098129e-02	6.191467e-01	-1.567995e-01
1.129266028433771e-02	8.670446e-01	-7.490609e-02
1.136420854970344e-02	9.374125e-01	-3.393989e-02
1.141640860813634e-02	9.725965e-01	-2.520641e-03
1.145859956143788e-02	9.906537e-01	2.299589e-02
1.150344836872575e-02	9.994606e-01	4.985034e-02
1.155299844243794e-02	9.966369e-01	7.877373e-02
1.161585588275378e-02	9.741722e-01	1.134006e-01
1.171770040592987e-02	8.943158e-01	1.621909e-01
1.187960727800628e-02	6.680010e-01	2.156884e-01
1.212192715873415e-02	1.688884e-01	2.448617e-01
1.230012276590925e-02	-2.410464e-01	2.221587e-01
1.248117345945978e-02	-6.156489e-01	1.572378e-01
1.266524022313705e-02	-8.866117e-01	6.515381e-02
1.273186020857500e-02	-9.472120e-01	2.687497e-02
1.278082354288470e-02	-9.774328e-01	-2.686332e-03
1.282530251362451e-02	-9.939862e-01	-2.956419e-02
1.287083405291232e-02	-9.999914e-01	-5.675270e-02
1.291261208270060e-02	-9.957063e-01	-8.101335e-02
1.297834880695250e-02	-9.701103e-01	-1.168959e-01
1.308476195369039e-02	-8.814702e-01	-1.668599e-01
1.325339059506564e-02	-6.349947e-01	-2.194262e-01
1.350339505861054e-02	-1.081555e-01	-2.427782e-01
1.368155924123145e-02	3.000121e-01	-2.146853e-01
1.386188170450574e-02	6.614738e-01	-1.463325e-01
1.400878787696541e-02	8.740045e-01	-7.145733e-02
1.407861037750546e-02	9.408962e-01	-3.111802e-02
1.412968464286958e-02	9.743202e-01	-3.524898e-04
1.417266835061380e-02	9.918883e-01	2.563588e-02
1.421437666481565e-02	9.995270e-01	5.059042e-02
1.426336078689255e-02	9.965730e-01	7.915791e-02
1.432642815221649e-02	9.738860e-01	1.138694e-01
1.442860631928215e-02	8.934023e-01	1.627363e-01
1.459100675772390e-02	6.656298e-01	2.161572e-01
1.483390162816649e-02	1.644366e-01	2.448928e-01
1.501210228984370e-02	-2.454371e-01	2.217716e-01
1.519310344557556e-02	-6.191195e-01	1.570551e-01
1.535770276850639e-02	-8.670467e-01	7.512957e-02
1.542925051279468e-02	-9.374136e-01	3.415378e-02
1.548145023254431e-02	-9.725970e-01	2.727749e-03
1.552364142384192e-02	-9.906541e-01	-2.279438e-02
1.556848928923929e-02	-9.994606e-01	-4.965389e-02
1.561803919332976e-02	-9.966369e-01	-7.858320e-02
1.568089669657005e-02	-9.741721e-01	-1.132174e-01
1.578274131976768e-02	-8.943155e-01	-1.620190e-01
1.594464833987013e-02	-6.680003e-01	-2.155329e-01
1.618696839329373e-02	-1.688871e-01	-2.447281e-01
1.636516340507172e-02	2.410464e-01	-2.220394e-01
1.654621329733346e-02	6.156474e-01	-1.571316e-01
1.673028425403688e-02	8.866153e-01	-6.505729e-02
1.679690330302119e-02	9.472138e-01	-2.678294e-02
1.684586601592362e-02	9.774337e-01	2.775236e-03
1.689034542850441e-02	9.939868e-01	2.965092e-02
1.693587872549334e-02	9.999914e-01	5.683804e-02
1.697765422809667e-02	9.957060e-01	8.109503e-02
1.704339188764488e-02	9.701089e-01	1.169748e-01
1.714980651573394e-02	8.814659e-01	1.669341e-01
1.731843732354083e-02	6.349838e-01	2.194929e-01
1.756844421208642e-02	1.081359e-01	2.428333e-01
1.774660859917749e-02	-3.000314e-01	2.147327e-01
1.792693113568180e-02	-6.614890e-01	1.463730e-01
1.807383174153867e-02	-8.740082e-01	7.149608e-02
1.814365333687710e-02	-9.408979e-01	3.115537e-02
1.819472700958255e-02	-9.743211e-01	3.889525e-04
1.823771113552736e-02	-9.918890e-01	-2.560067e-02
1.827941779143770e-02	-9.995271e-01	-5.055516e-02
1.832840161444105e-02	-9.965729e-01	-7.912354e-02
1.839146909068515e-02	-9.738859e-01	-1.138364e-01
1.849364743401909e-02	-8.934018e-01	-1.627054e-01
1.865604813310858e-02	-6.656286e-01	-2.161292e-01
1.889894330675674e-02	-1.644343e-01	-2.448686e-01
1.907714386277808e-02	2.454392e-01	-2.217498e-01
1.925814484996102e-02	6.191208e-01	-1.570356e-01
1.942274317124508e-02	8.670464e-01	-7.511239e-02
1.949429098590998e-02	9.374134e-01	-3.413734e-02
1.954649075140215e-02	9.725969e-01	-2.711821e-03
1.958868191055601e-02	9.906541e-01	2.280987e-02
1.963352990316512e-02	9.994606e-01	4.966902e-02
1.968307983016471e-02	9.966369e-01	7.859787e-02
1.974593732490642e-02	9.741722e-01	1.132315e-01
1.984778193459514e-02	8.943155e-01	1.620323e-01
2.000968893470519e-02	6.680004e-01	2.155448e-01
2.025200896480451e-02	1.688873e-01	2.447384e-01
2.043020402238323e-02	-2.410463e-01	2.220486e-01
2.061125397727229e-02	-6.156474e-01	1.571398e-01
2.079532460036792e-02	-8.866150e-01	6.506476e-02
2.086194373358607e-02	-9.472136e-01	2.679005e-02
2.091090650238408e-02	-9.774337e-01	-2.768371e-03
2.095538587522123e-02	-9.939867e-01	-2.964422e-02
2.100091901410474e-02	-9.999914e-01	-5.683143e-02
2.104269474402868e-02	-9.957060e-01	-8.108873e-02
2.110843231944688e-02	-9.701090e-01	-1.169687e-01
2.121484681428831e-02	-8.814663e-01	-1.669284e-01
2.138347742722490e-02	-6.349848e-01	-2.194877e-01
2.163348409764332e-02	-1.081377e-01	-2.428291e-01
2.181164846951126e-02	3.000296e-01	-2.147291e-01
2.199197100358694e-02	6.614876e-01	-1.463700e-01
2.213887211798642e-02	8.740079e-01	-7.149310e-02
2.220869379047933e-02	9.408978e-01	-3.115251e-02
2.225976751369988e-02	9.743210e-01	-3.861512e-04
2.230275160399944e-02	9.918889e-01	2.560337e-02
2.234445840125402e-02	9.995271e-01	5.055787e-02
2.239344224974888e-02	9.965729e-01	7.912619e-02
2.245650971653871e-02	9.738859e-01	1.138389e-01
2.255868804484844e-02	8.934018e-01	1.627078e-01
2.272108872172166e-02	6.656287e-01	2.161313e-01
2.296398386952615e-02	1.644345e-01	2.448705e-01
2.314218443367174e-02	-2.454390e-01	2.217515e-01
2.332318543406047e-02	-6.191207e-01	1.570371e-01
2.348778383855590e-02	-8.670464e-01	7.511372e-02
2.355933164841731e-02	-9.374135e-01	3.413860e-02
2.361153141078737e-02	-9.725969e-01	2.713049e-03
2.365372257213517e-02	-9.906541e-01	-2.280867e-02
2.369857055606158e-02	-9.994606e-01	-4.966786e-02
2.374812048149753e-02	-9.966369e-01	-7.859674e-02
2.381097797681930e-02	-9.741722e-01	-1.132304e-01
2.391282258743006e-02	-8.943155e-01	-1.620312e-01
2.407472958890466e-02	-6.680004e-01	-2.155439e-01
2.431704962059595e-02	-1.688873e-01	-2.447376e-01
2.449524467464356e-02	2.410463e-01	-2.220479e-01
2.467629462472453e-02	6.156474e-01	-1.571392e-01
2.486036527331310e-02	8.866150e-01	-6.506418e-02
2.492698440028767e-02	9.472136e-01	-2.678950e-02
2.497594716494259e-02	9.774337e-01	2.768900e-03
2.502042654072562e-02	9.939867e-01	2.964474e-02
2.506595969132822e-02	9.999914e-01	5.683194e-02
2.510773540440270e-02	9.957060e-01	8.108921e-02
2.517347298605679e-02	9.701090e-01	1.169691e-01
2.527988749077480e-02	8.814663e-01	1.669288e-01
2.544851811815557e-02	6.349847e-01	2.194881e-01
2.569852480474202e-02	1.081376e-01	2.428294e-01
2.587668917779400e-02	-3.000298e-01	2.147294e-01
2.605701171212276e-02	-6.614878e-01	1.463702e-01
2.620391278896556e-02	-8.740079e-01	7.149334e-02
2.627373445566464e-02	-9.408978e-01	3.115273e-02
2.632480817509181e-02	-9.743210e-01	3.863670e-04
2.636779226806811e-02	-9.918889e-01	-2.560316e-02
2.640949905470860e-02	-9.995271e-01	-5.055767e-02
2.645848290128920e-02	-9.965729e-01	-7.912599e-02
2.652155036878899e-02	-9.738859e-01	-1.138387e-01
2.662372869822695e-02	-8.934018e-01	-1.627076e-01
2.678612937676847e-02	-6.656287e-01	-2.161312e-01
2.702902452651366e-02	-1.644344e-01	-2.448703e-01
2.720722509003283e-02	2.454390e-01	-2.217513e-01
2.738822608940836e-02	6.191207e-01	-1.570370e-01
2.755282448761502e-02	8.670464e-01	-7.511362e-02
2.762437229785930e-02	9.374135e-01	-3.413851e-02
2.767657206047821e-02	9.725969e-01	-2.712955e-03
2.771876322165114e-02	9.906541e-01	2.280877e-02
2.776361120626962e-02	9.994606e-01	4.966794e-02
2.781316113183020e-02	9.966369e-01	7.859683e-02
2.787601862710574e-02	9.741722e-01	1.132305e-01
2.797786323764300e-02	8.943155e-01	1.620313e-01
2.813977023900885e-02	6.680004e-01	2.155440e-01
2.838209027057325e-02	1.688873e-01	2.447376e-01
2.856028532489295e-02	-2.410463e-01	2.220480e-01
2.874133527534482e-02	-6.156474e-01	1.571392e-01
2.892540592196446e-02	-8.866150e-01	6.506423e-02
2.899202504942523e-02	-9.472136e-01	2.678955e-02
2.904098781440279e-02	-9.774337e-01	-2.768859e-03
2.908546718995641e-02	-9.939867e-01	-2.964470e-02
2.913100033964641e-02	-9.999914e-01	-5.683190e-02
2.917277605403300e-02	-9.957060e-01	-8.108918e-02
2.923851363520149e-02	-9.701090e-01	-1.169691e-01
2.934492813915039e-02	-8.814663e-01	-1.669288e-01
2.951355876540635e-02	-6.349847e-01	-2.194881e-01
2.976356545073376e-02	-1.081376e-01	-2.428294e-01
2.994172982369472e-02	3.000298e-01	-2.147293e-01
3.012205235800533e-02	6.614878e-01	-1.463702e-01
3.026895343777570e-02	8.740079e-01	-7.149331e-02
3.033877510492436e-02	9.408978e-01	-3.115271e-02
3.038984882464589e-02	9.743210e-01	-3.863498e-04
3.043283291741448e-02	9.918889e-01	2.560318e-02
3.047453970487859e-02	9.995271e-01	5.055768e-02
3.052352355160772e-02	9.965729e-01	7.912600e-02
3.058659101905242e-02	9.738859e-01	1.138387e-01
3.068876934840283e-02	8.934018e-01	1.627076e-01
3.085117002681489e-02	6.656287e-01	2.161312e-01
3.109406517640949e-02	1.644344e-01	2.448703e-01
3.127226573997690e-02	-2.454390e-01	2.217513e-01
3.145326673943059e-02	-6.191207e-01	1.570370e-01
3.161786513812442e-02	-8.670464e-01	7.511363e-02
3.168941294833946e-02	-9.374135e-01	3.413852e-02
3.174161271093937e-02	-9.725969e-01	2.712962e-03
3.178380387212566e-02	-9.906541e-01	-2.280876e-02
3.182865185669128e-02	-9.994606e-01	-4.966794e-02
3.187820178224234e-02	-9.966369e-01	-7.859682e-02
3.194105927752141e-02	-9.741722e-01	-1.132305e-01
3.204290388806429e-02	-8.943155e-01	-1.620313e-01
3.220481088943843e-02	-6.680004e-01	-2.155440e-01
3.244713092101252e-02	-1.688873e-01	-2.447376e-01
3.262532597531125e-02	2.410463e-01	-2.220480e-01
3.280637592573453e-02	6.156474e-01	-1.571392e-01
3.299044657250581e-02	8.866150e-01	-6.506422e-02
3.305706569992924e-02	9.472136e-01	-2.678954e-02
3.310602846488200e-02	9.774337e-01	2.768862e-03
3.315050784045325e-02	9.939867e-01	2.964470e-02
3.319604099021337e-02	9.999914e-01	5.683190e-02
3.323781670449915e-02	9.957060e-01	8.108918e-02
3.330355428570494e-02	9.701090e-01	1.169691e-01
3.340996878971294e-02	8.814663e-01	1.669288e-01
3.357859941605532e-02	6.349847e-01	2.194881e-01
3.382860610147947e-02	1.081376e-01	2.428294e-01
3.400677047444745e-02	-3.000298e-01	2.147293e-01
3.418709300875948e-02	-6.614878e-01	1.463702e-01
3.433399408830499e-02	-8.740079e-01	7.149332e-02
3.440381575541906e-02	-9.408978e-01	3.115271e-02
3.445488947511795e-02	-9.743210e-01	3.863518e-04
3.449787356790252e-02	-9.918889e-01	-2.560318e-02
3.453958035530328e-02	-9.995271e-01	-5.055768e-02
3.458856420202099e-02	-9.965729e-01	-7.912600e-02
3.465163166946993e-02	-9.738859e-01	-1.138387e-01
3.475380999882707e-02	-8.934018e-01	-1.627076e-01
3.491621067724909e-02	-6.656287e-01	-2.161312e-01
3.515910582685527e-02	-1.644344e-01	-2.448703e-01
3.533730639041899e-02	2.454390e-01	-2.217513e-01
3.551830738986668e-02	6.191207e-01	-1.570370e-01
3.568290578852300e-02	8.670464e-01	-7.511363e-02
3.575445359874029e-02	9.374135e-01	-3.413852e-02
3.580665336134167e-02	9.725969e-01	-2.712962e-03
3.584884452252692e-02	9.906541e-01	2.280876e-02
3.589369250709662e-02	9.994606e-01	4.966794e-02
3.594324243264842e-02	9.966369e-01	7.859682e-02
3.600609992792722e-02	9.741722e-01	1.132305e-01
3.610794453846967e-02	8.943155e-01	1.620313e-01
3.626985153984320e-02	6.680004e-01	2.155440e-01
3.651217157141656e-02	1.688873e-01	2.447376e-01
3.669036662571690e-02	-2.410463e-01	2.220480e-01
3.687141657614239e-02	-6.156474e-01	1.571392e-01
3.705548722290200e-02	-8.866150e-01	6.506422e-02
3.712210635032828e-02	-9.472136e-01	2.678954e-02
3.717106911528294e-02	-9.774337e-01	-2.768862e-03
3.721554849085285e-02	-9.939867e-01	-2.964470e-02
3.726108164060762e-02	-9.999914e-01	-5.683190e-02
3.730285735490110e-02	-9.957060e-01	-8.108918e-02
3.736859493610404e-02	-9.701090e-01	-1.169691e-01
3.747500944010752e-02	-8.814663e-01	-1.669288e-01
3.764364006644329e-02	-6.349847e-01	-2.194881e-01
3.789364675186005e-02	-1.081376e-01	-2.428294e-01
3.807181112482749e-02	3.000298e-01	-2.147293e-01
3.825213365913940e-02	6.614878e-01	-1.463702e-01
3.839903473870206e-02	8.740079e-01	-7.149332e-02
3.846885640581880e-02	9.408978e-01	-3.115271e-02
3.851993012551943e-02	9.743210e-01	-3.863517e-04
3.856291421830278e-02	9.918889e-01	2.560318e-02
3.860462100570838e-02	9.995271e-01	5.055768e-02
3.865360485242698e-02	9.965729e-01	7.912600e-02
3.871667231987558e-02	9.738859e-01	1.138387e-01
3.881885064923221e-02	8.934018e-01	1.627076e-01
3.898125132765346e-02	6.656287e-01	2.161312e-01
3.922414647725875e-02	1.644344e-01	2.448703e-01
3.940234704082274e-02	-2.454390e-01	2.217513e-01
3.958334804027089e-02	-6.191207e-01	1.570370e-01
3.974794643893011e-02	-8.670464e-01	7.511363e-02
3.981949424914723e-02	-9.374135e-01	3.413852e-02
3.987169401174848e-02	-9.725969e-01	2.712962e-03
3.991388517293382e-02	-9.906541e-01	-2.280876e-02
3.995873315750320e-02	-9.994606e-01	-4.966794e-02
4.000828308305494e-02	-9.966369e-01	-7.859682e-02
4.007114057833376e-02	-9.741722e-01	-1.132305e-01
4.017298518887624e-02	-8.943155e-01	-1.620313e-01
4.033489219024980e-02	-6.680004e-01	-2.155440e-01
4.057721222182320e-02	-1.688873e-01	-2.447376e-01
4.075540727612343e-02	2.410463e-01	-2.220480e-01
4.093645722654877e-02	6.156474e-01	-1.571392e-01
4.112052787330926e-02	8.866150e-01	-6.506422e-02
4.118714700073533e-02	9.472136e-01	-2.678954e-02
4.123610976568985e-02	9.774337e-01	2.768862e-03
4.128058914125986e-02	9.939867e-01	2.964470e-02
4.132612229101502e-02	9.999914e-01	5.683190e-02
4.136789800530794e-02	9.957060e-01	8.108918e-02
4.143363558651110e-02	9.701090e-01	1.169691e-01
4.154005009051492e-02	8.814663e-01	1.669288e-01
4.170868071685119e-02	6.349847e-01	2.194881e-01
4.195868740226850e-02	1.081376e-01	2.428294e-01
4.213685177523597e-02	-3.000298e-01	2.147293e-01
4.231717430954788e-02	-6.614878e-01	1.463702e-01
4.246407538910927e-02	-8.740079e-01	7.149332e-02
4.253389705622580e-02	-9.408978e-01	3.115271e-02
4.258497077592630e-02	-9.743210e-01	3.863517e-04
4.262795486870973e-02	-9.918889e-01	-2.560318e-02
4.266966165611500e-02	-9.995271e-01	-5.055768e-02
4.271864550283352e-02	-9.965729e-01	-7.912600e-02
4.278171297028216e-02	-9.738859e-01	-1.138387e-01
4.288389129963883e-02	-8.934018e-01	-1.627076e-01
4.304629197806015e-02	-6.656287e-01	-2.161312e-01
4.328918712766552e-02	-1.644344e-01	-2.448703e-01
4.346738769122949e-02	2.454390e-01	-2.217513e-01
4.364838869067761e-02	6.191207e-01	-1.570370e-01
4.381298708933658e-02	8.670464e-01	-7.511363e-02
4.388453489955371e-02	9.374135e-01	-3.413852e-02
4.393673466215497e-02	9.725969e-01	-2.712962e-03
4.397892582334030e-02	9.906541e-01	2.280876e-02
4.402377380790971e-02	9.994606e-01	4.966794e-02
4.407332373346145e-02	9.966369e-01	7.859682e-02
4.413618122874027e-02	9.741722e-01	1.132305e-01
4.423802583928274e-02	8.943155e-01	1.620313e-01
4.439993284065629e-02	6.680004e-01	2.155440e-01
4.464225287222968e-02	1.688873e-01	2.447376e-01
4.482044792652992e-02	-2.410463e-01	2.220480e-01
4.500149787695526e-02	-6.156474e-01	1.571392e-01
4.518556852371568e-02	-8.866150e-01	6.506422e-02
4.525218765114178e-02	-9.472136e-01	2.678954e-02
4.530115041609632e-02	-9.774337e-01	-2.768862e-03
4.534562979166631e-02	-9.939867e-01	-2.964470e-02
4.539116294142141e-02	-9.999914e-01	-5.683190e-02
4.543293865571440e-02	-9.957060e-01	-8.108918e-02
4.549867623691753e-02	-9.701090e-01	-1.169691e-01
4.560509074092130e-02	-8.814663e-01	-1.669288e-01
4.577372136725751e-02	-6.349847e-01	-2.194881e-01
4.602372805267474e-02	-1.081376e-01	-2.428294e-01
4.620189242564222e-02	3.000298e-01	-2.147293e-01
4.638221495995414e-02	6.614878e-01	-1.463702e-01
4.652911603951569e-02	8.740079e-01	-7.149332e-02
4.659893770663225e-02	9.408978e-01	-3.115271e-02
4.665001142633277e-02	9.743210e-01	-3.863517e-04
4.669299551911619e-02	9.918889e-01	2.560318e-02
4.673470230652148e-02	9.995271e-01	5.055768e-02
4.678368615324002e-02	9.965729e-01	7.912600e-02
4.684675362068865e-02	9.738859e-01	1.138387e-01
4.694893195004532e-02	8.934018e-01	1.627076e-01
4.711133262846663e-02	6.656287e-01	2.161312e-01
4.735422777807199e-02	1.644344e-01	2.448703e-01
4.753242834163596e-02	-2.454390e-01	2.217513e-01
4.771342934108407e-02	-6.191207e-01	1.570370e-01
4.787802773974308e-02	-8.670464e-01	7.511363e-02
4.794957554996021e-02	-9.374135e-01	3.413852e-02
4.800177531256147e-02	-9.725969e-01	2.712962e-03
4.804396647374680e-02	-9.906541e-01	-2.280876e-02
4.808881445831620e-02	-9.994606e-01	-4.966794e-02
4.813836438386795e-02	-9.966369e-01	-7.859682e-02
4.820122187914677e-02	-9.741722e-01	-1.132305e-01
4.830306648968925e-02	-8.943155e-01	-1.620313e-01
4.846497349106280e-02	-6.680004e-01	-2.155440e-01
4.870729352263619e-02	-1.688873e-01	-2.447376e-01
4.888548857693641e-02	2.410463e-01	-2.220480e-01
4.906653852736172e-02	6.156474e-01	-1.571392e-01
4.925060917412215e-02	8.866150e-01	-6.506422e-02
4.931722830154826e-02	9.472136e-01	-2.678954e-02
4.936619106650280e-02	9.774337e-01	2.768862e-03
4.941067044207278e-02	9.939867e-01	2.964470e-02
4.945620359182788e-02	9.999914e-01	5.683190e-02
4.949797930612088e-02	9.957060e-01	8.108918e-02
4.956371688732400e-02	9.701090e-01	1.169691e-01
4.967013139132775e-02	8.814663e-01	1.669288e-01
4.983876201766392e-02	6.349847e-01	2.194881e-01
5.008876870308112e-02	1.081376e-01	2.428294e-01
5.026693307604860e-02	-3.000298e-01	2.147293e-01
5.044725561036053e-02	-6.614878e-01	1.463702e-01
5.059415668992217e-02	-8.740079e-01	7.149332e-02
5.066397835703874e-02	-9.408978e-01	3.115271e-02
5.071505207673926e-02	-9.743210e-01	3.863517e-04
5.075803616952268e-02	-9.918889e-01	-2.560318e-02
5.079974295692799e-02	-9.995271e-01	-5.055768e-02
5.084872680364653e-02	-9.965729e-01	-7.912600e-02
5.091179427109516e-02	-9.738859e-01	-1.138387e-01
5.101397260045182e-02	-8.934018e-01	-1.627076e-01
5.117637327887314e-02	-6.656287e-01	-2.161312e-01
5.141926842847849e-02	-1.644344e-01	-2.448703e-01
5.159746899204248e-02	2.454390e-01	-2.217513e-01
5.177846999149061e-02	6.191207e-01	-1.570370e-01
5.194306839014960e-02	8.670464e-01	-7.511363e-02
5.201461620036672e-02	9.374135e-01	-3.413852e-02
5.206681596296799e-02	9.725969e-01	-2.712962e-03
5.210900712415333e-02	9.906541e-01	2.280876e-02
5.215385510872272e-02	9.994606e-01	4.966794e-02
5.220340503427446e-02	9.966369e-01	7.859682e-02
5.226626252955328e-02	9.741722e-01	1.132305e-01
5.236810714009575e-02	8.943155e-01	1.620313e-01
5.253001414146930e-02	6.680004e-01	2.155440e-01
5.277233417304270e-02	1.688873e-01	2.447376e-01
