time	V(n001)	V(n003)
7.038451222809152e-03	2.392527e-01	-9.031754e-02
7.107029642550286e-03	6.229335e-01	-7.286070e-02
7.172378018284111e-03	8.834068e-01	-4.473952e-02
7.197264943182445e-03	9.456059e-01	-3.133214e-02
7.215533893147076e-03	9.766430e-01	-2.048701e-02
7.231803514257651e-03	9.934712e-01	-1.053908e-02
7.248035526687103e-03	9.999238e-01	-4.867959e-04
7.264269810330932e-03	9.959832e-01	9.560666e-03
7.288223788654907e-03	9.712982e-01	2.403045e-02
7.327010286613720e-03	8.852012e-01	4.551860e-02
7.388531115813300e-03	6.445080e-01	7.186639e-02
7.477806597806416e-03	1.389938e-01	9.259009e-02
7.543995421144579e-03	-2.729242e-01	9.125865e-02
7.611847119561887e-03	-6.463233e-01	7.304343e-02
7.670059456430775e-03	-8.764866e-01	4.757510e-02
7.695594313956654e-03	-9.421391e-01	3.375509e-02
7.714290166309299e-03	-9.749342e-01	2.267650e-02
7.730257468048301e-03	-9.923162e-01	1.291687e-02
7.745288806825069e-03	-9.995619e-01	3.601893e-03
7.763248504521736e-03	-9.965373e-01	-7.535285e-03
7.786563175083539e-03	-9.737272e-01	-2.167543e-02
7.824334949641682e-03	-8.928958e-01	-4.279769e-02
7.884361285270964e-03	-6.643168e-01	-6.911951e-02
7.972570510133857e-03	-1.714927e-01	-9.095928e-02
8.038811793341609e-03	2.414518e-01	-9.082151e-02
8.107384347605629e-03	6.246754e-01	-7.325838e-02
8.172808471474498e-03	8.846709e-01	-4.502166e-02
8.197575746829567e-03	9.462394e-01	-3.165597e-02
8.215765519514829e-03	9.769547e-01	-2.084544e-02
8.232091350156267e-03	9.936759e-01	-1.085478e-02
8.248546831536472e-03	9.999583e-01	-6.577172e-04
8.264459871524079e-03	9.958756e-01	9.194619e-03
8.288532782728255e-03	9.708346e-01	2.373623e-02
8.327507810087625e-03	8.837427e-01	4.530828e-02
8.389305128292173e-03	6.407820e-01	7.170499e-02
8.478372792552912e-03	1.354699e-01	9.223109e-02
8.544510534015523e-03	-2.760365e-01	9.078417e-02
8.612242226586402e-03	-6.482156e-01	7.252619e-02
8.670119164068502e-03	-8.766671e-01	4.717406e-02
8.695637262157212e-03	-9.422296e-01	3.336084e-02
8.714322111849103e-03	-9.749788e-01	2.229210e-02
8.730297189441346e-03	-9.923470e-01	1.253089e-02
8.745359383138295e-03	-9.995750e-01	3.200009e-03
8.763274755566666e-03	-9.965236e-01	-7.905539e-03
8.786605862919728e-03	-9.736661e-01	-2.204960e-02
8.824403753539097e-03	-8.927011e-01	-4.317414e-02
8.884468685527069e-03	-6.638123e-01	-6.947660e-02
8.972883261359093e-03	-1.695564e-01	-9.128869e-02
9.039106155473405e-03	2.432462e-01	-9.107818e-02
9.107658199186443e-03	6.260181e-01	-7.343926e-02
9.173154468458167e-03	8.856823e-01	-4.511087e-02
9.197825714288765e-03	9.467463e-01	-3.178115e-02
9.215951862497362e-03	9.772040e-01	-2.100006e-02
9.232322892673202e-03	9.938383e-01	-1.097640e-02
9.248958121320506e-03	9.999786e-01	-6.641737e-04
9.264612748325976e-03	9.957880e-01	9.029768e-03
9.288781314487626e-03	9.704590e-01	2.362713e-02
9.327907915277952e-03	8.825634e-01	4.526329e-02
9.389927252538869e-03	6.377761e-01	7.168994e-02
9.478898612020089e-03	1.321958e-01	9.205484e-02
9.545003815890249e-03	-2.790141e-01	9.049658e-02
9.612636826571107e-03	-6.501015e-01	7.218613e-02
9.670189394828324e-03	-8.768793e-01	4.693994e-02
9.695687784759530e-03	-9.423358e-01	3.313215e-02
9.714359693250092e-03	-9.750313e-01	2.207224e-02
9.730343917790799e-03	-9.923832e-01	1.230686e-02
9.745442408865480e-03	-9.995900e-01	2.955096e-03
9.763305636470557e-03	-9.965074e-01	-8.115813e-03
9.786656079257893e-03	-9.735941e-01	-2.226776e-02
9.824484689713456e-03	-8.924718e-01	-4.340014e-02
9.884595013022827e-03	-6.632184e-01	-6.969436e-02
9.973125180724513e-03	-1.680582e-01	-9.147283e-02
1.003934406819690e-02	2.446959e-01	-9.120585e-02
1.010787276059449e-02	6.270688e-01	-7.351192e-02
1.017343476190271e-02	8.864986e-01	-4.510956e-02
1.019802830789833e-02	9.471554e-01	-3.181032e-02
1.021610292542170e-02	9.774050e-01	-2.105395e-02
1.023251058393771e-02	9.939682e-01	-1.100429e-02
1.024929150660233e-02	9.999901e-01	-5.994183e-04
1.026473666466271e-02	9.957163e-01	8.965389e-03
1.028898275902629e-02	9.701529e-01	2.360684e-02
1.032823217275354e-02	8.816037e-01	4.529309e-02
1.039043122311102e-02	6.353340e-01	7.173883e-02
1.047936229244570e-02	1.293075e-01	9.197175e-02
1.054544562166021e-02	-2.816788e-01	9.031188e-02
1.061302605992545e-02	-6.519579e-01	7.193939e-02
1.067027320879505e-02	-8.771324e-01	4.679000e-02
1.069574808596419e-02	-9.424626e-01	3.298807e-02
1.071440455118728e-02	-9.750938e-01	2.193719e-02
1.073039969268560e-02	-9.924263e-01	1.216555e-02
1.074554150764744e-02	-9.996076e-01	2.787686e-03
1.076334249462855e-02	-9.964880e-01	-8.243284e-03
1.078671601497162e-02	-9.735081e-01	-2.240641e-02
1.082458128811444e-02	-8.921978e-01	-4.355099e-02
1.088474577129818e-02	-6.625092e-01	-6.984328e-02
1.097334502744423e-02	-1.666963e-01	-9.158120e-02
1.103956815986041e-02	2.460609e-01	-9.126280e-02
1.110806949319634e-02	6.280312e-01	-7.352200e-02
1.117369924561355e-02	8.872664e-01	-4.505010e-02
1.119821955133155e-02	9.475402e-01	-3.178065e-02
1.121624555434636e-02	9.775941e-01	-2.104829e-02
1.123268778504976e-02	9.940897e-01	-1.097468e-02
1.124960624924015e-02	9.999970e-01	-4.829258e-04
1.126485364988667e-02	9.956481e-01	8.959402e-03
1.128917293086179e-02	9.698624e-01	2.364158e-02
1.132853824935037e-02	8.806943e-01	4.537362e-02
1.139090675668786e-02	6.330238e-01	7.183325e-02
1.147982953908746e-02	1.263957e-01	9.194040e-02
1.154589572806395e-02	-2.843912e-01	9.017613e-02
1.161343966158480e-02	-6.539262e-01	7.173268e-02
1.167036894616372e-02	-8.774211e-01	4.668229e-02
1.169581697510357e-02	-9.426072e-01	3.288661e-02
1.171445580125140e-02	-9.751652e-01	2.184531e-02
1.173046341397307e-02	-9.924755e-01	1.206590e-02
1.174565472446207e-02	-9.996273e-01	2.657635e-03
1.176338460242840e-02	-9.964659e-01	-8.328392e-03
1.178678448667274e-02	-9.734096e-01	-2.250518e-02
1.182469163999926e-02	-8.918844e-01	-4.366505e-02
1.188491797386918e-02	-6.616984e-01	-6.995898e-02
1.197356245121147e-02	-1.653491e-01	-9.165110e-02
1.203978613775697e-02	2.473881e-01	-9.128278e-02
1.210825731830968e-02	6.289492e-01	-7.349892e-02
1.217395527475741e-02	8.880073e-01	-4.495998e-02
1.219840475240887e-02	9.479114e-01	-3.171995e-02
1.221638370384018e-02	9.777764e-01	-2.101125e-02
1.223285492564387e-02	9.942032e-01	-1.091944e-02
1.224791580105119e-02	9.999142e-01	-1.579850e-03
1.226422530444395e-02	9.960082e-01	8.525915e-03
1.228815143086867e-02	9.714063e-01	2.299557e-02
1.232689376752255e-02	8.855416e-01	4.449046e-02
1.238834977770006e-02	6.453788e-01	7.090008e-02
1.247706462274367e-02	1.436090e-01	9.169059e-02
1.254319013680640e-02	-2.680531e-01	9.054685e-02
1.261109091183507e-02	-6.426904e-01	7.250115e-02
1.266984688182916e-02	-8.758428e-01	4.690692e-02
1.269544143923012e-02	-9.418167e-01	3.308505e-02
1.271417646779036e-02	-9.747750e-01	2.199571e-02
1.273011608959068e-02	-9.922059e-01	1.226200e-02
1.274519457394732e-02	-9.995442e-01	2.925366e-03
1.276321345344670e-02	-9.965556e-01	-8.240294e-03
1.278650617682656e-02	-9.738086e-01	-2.235777e-02
1.282424307777402e-02	-8.931556e-01	-4.344936e-02
1.288421786367572e-02	-6.649901e-01	-6.971954e-02
1.297282154972889e-02	-1.699385e-01	-9.159383e-02
1.303907554595269e-02	2.430597e-01	-9.138925e-02
1.310766336494450e-02	6.260434e-01	-7.373463e-02
1.317312926502551e-02	8.856088e-01	-4.541014e-02
1.319780750159204e-02	9.467095e-01	-3.207261e-02
1.321593828385281e-02	9.771858e-01	-2.128595e-02
1.323230602100766e-02	9.938264e-01	-1.126165e-02
1.324892815264053e-02	9.999774e-01	-9.547510e-04
1.326460160910778e-02	9.957944e-01	8.753591e-03
1.328876320574948e-02	9.704865e-01	2.335123e-02
1.332787876444680e-02	8.826495e-01	4.498959e-02
1.338988193588096e-02	6.379954e-01	7.143313e-02
1.347870428829080e-02	1.334060e-01	9.181567e-02
1.354479274925532e-02	-2.777404e-01	9.030667e-02
1.361243831555486e-02	-6.491533e-01	7.204060e-02
1.367013383152296e-02	-8.767115e-01	4.676058e-02
1.369564781318092e-02	-9.422517e-01	3.295235e-02
1.371432996009225e-02	-9.749897e-01	2.188967e-02
1.373030694793574e-02	-9.923546e-01	1.213116e-02
1.374537672181819e-02	-9.995781e-01	2.799253e-03
1.376328120464610e-02	-9.965202e-01	-8.295146e-03
1.378661634998176e-02	-9.736511e-01	-2.243583e-02
1.382442065624712e-02	-8.926532e-01	-4.355403e-02
1.388449506872035e-02	-6.636883e-01	-6.983246e-02
1.397312602082641e-02	-1.680529e-01	-9.163520e-02
1.403936063427553e-02	2.447968e-01	-9.136390e-02
1.410790272253186e-02	6.272154e-01	-7.365585e-02
1.417345953602055e-02	8.865707e-01	-4.524566e-02
1.419804621845043e-02	9.471915e-01	-3.194681e-02
1.421611628186916e-02	9.774228e-01	-2.119111e-02
1.423252717834753e-02	9.939797e-01	-1.113779e-02
1.424932098180636e-02	9.999909e-01	-7.233508e-04
1.426474762022583e-02	9.957100e-01	8.831289e-03
1.428900056866369e-02	9.701257e-01	2.347857e-02
1.432826083837119e-02	8.815186e-01	4.517231e-02
1.439047576664837e-02	6.351178e-01	7.162823e-02
1.447933393336109e-02	1.294841e-01	9.185223e-02
1.454540685325697e-02	-2.814450e-01	9.020212e-02
1.461297707925165e-02	-6.517245e-01	7.184494e-02
1.467025397211630e-02	-8.770743e-01	4.669128e-02
1.469573424516530e-02	-9.424335e-01	3.288943e-02
1.471439425478775e-02	-9.750794e-01	2.183802e-02
1.473038689057751e-02	-9.924164e-01	1.206912e-02
1.474551876139197e-02	-9.996036e-01	2.698470e-03
1.476333403463077e-02	-9.964925e-01	-8.340244e-03
1.478670225805672e-02	-9.735278e-01	-2.249897e-02
1.482455911637866e-02	-8.922607e-01	-4.363783e-02
1.488471116999450e-02	-6.626720e-01	-6.992242e-02
1.497336462852324e-02	-1.665749e-01	-9.166836e-02
1.503959564508691e-02	2.462283e-01	-9.134339e-02
1.510810097904692e-02	6.281852e-01	-7.359175e-02
1.517373414281783e-02	8.873675e-01	-4.511004e-02
1.519824479044426e-02	9.475908e-01	-3.184338e-02
1.521626437973371e-02	9.776189e-01	-2.111345e-02
1.523271117276341e-02	9.941057e-01	-1.103765e-02
1.524793247294826e-02	9.999156e-01	-1.598685e-03
1.526423150197017e-02	9.960048e-01	8.500708e-03
1.528816150686472e-02	9.713913e-01	2.297291e-02
1.532690999338101e-02	8.854942e-01	4.447086e-02
1.538837503142029e-02	6.452575e-01	7.088299e-02
1.547707584044391e-02	1.435392e-01	9.166729e-02
1.554319880221820e-02	-2.681056e-01	9.052169e-02
1.561109589304619e-02	-6.427144e-01	7.247646e-02
1.566984649572953e-02	-8.758416e-01	4.688480e-02
1.569544116160891e-02	-9.418161e-01	3.306315e-02
1.571417626133050e-02	-9.747747e-01	2.197404e-02
1.573011583286153e-02	-9.922057e-01	1.224058e-02
1.574519451664979e-02	-9.995442e-01	2.904024e-03
1.576321343213387e-02	-9.965556e-01	-8.261418e-03
1.578650614216860e-02	-9.738087e-01	-2.237859e-02
1.582424302191017e-02	-8.931557e-01	-4.346967e-02
1.588421777646183e-02	-6.649905e-01	-6.973849e-02
1.597283321286235e-02	-1.698663e-01	-9.161274e-02
1.603908701025796e-02	2.431296e-01	-9.140530e-02
1.610767462473398e-02	6.260986e-01	-7.374731e-02
1.617314292166529e-02	8.856487e-01	-4.541915e-02
1.619781737017276e-02	9.467294e-01	-3.208295e-02
1.621594564143244e-02	9.771957e-01	-2.129739e-02
1.623231516292079e-02	9.938328e-01	-1.127173e-02
1.624894439118204e-02	9.999780e-01	-9.602291e-04
1.626460764490064e-02	9.957910e-01	8.741908e-03
1.628877301798697e-02	9.704716e-01	2.334183e-02
1.632789455989196e-02	8.826029e-01	4.498284e-02
1.638990649101243e-02	6.378766e-01	7.142789e-02
1.647872225493292e-02	1.332941e-01	9.180418e-02
1.654480908900993e-02	-2.778390e-01	9.029151e-02
1.661245085922950e-02	-6.492133e-01	7.202411e-02
1.667013569446866e-02	-8.767171e-01	4.674781e-02
1.669564915330667e-02	-9.422545e-01	3.293979e-02
1.671433095693396e-02	-9.749911e-01	2.187742e-02
1.673030818740484e-02	-9.923555e-01	1.211887e-02
1.674537892407839e-02	-9.995785e-01	2.786464e-03
1.676328202376891e-02	-9.965198e-01	-8.306946e-03
1.678661768198356e-02	-9.736491e-01	-2.244775e-02
1.682442280311752e-02	-8.926471e-01	-4.356601e-02
1.688449841970303e-02	-6.636726e-01	-6.984382e-02
1.697313588618697e-02	-1.679918e-01	-9.164558e-02
1.703937122430003e-02	2.448614e-01	-9.137182e-02
1.710791254196215e-02	6.272635e-01	-7.366119e-02
1.717347221068742e-02	8.866075e-01	-4.524763e-02
1.719805538190730e-02	9.472100e-01	-3.195013e-02
1.721612311543588e-02	9.774318e-01	-2.119552e-02
1.723253566851801e-02	9.939855e-01	-1.114101e-02
1.724933606212468e-02	9.999913e-01	-7.223529e-04
1.726475322538503e-02	9.957067e-01	8.826463e-03
1.728900968053373e-02	9.701118e-01	2.347577e-02
1.732827550432337e-02	8.814751e-01	4.517181e-02
1.739049855549667e-02	6.350072e-01	7.162870e-02
1.747935387665173e-02	1.293599e-01	9.184679e-02
1.754542567963146e-02	-2.815585e-01	9.019233e-02
1.761299392597510e-02	-6.518048e-01	7.183249e-02
1.767025761297493e-02	-8.770853e-01	4.668310e-02
1.769573686473343e-02	-9.424390e-01	3.288154e-02
1.771439620351604e-02	-9.750822e-01	2.183053e-02
1.773038931354844e-02	-9.924183e-01	1.206138e-02
1.774552306642909e-02	-9.996044e-01	2.689610e-03
1.776333563580441e-02	-9.964917e-01	-8.347352e-03
1.778670486174828e-02	-9.735241e-01	-2.250654e-02
1.782456331270772e-02	-8.922488e-01	-4.364590e-02
1.788471771887042e-02	-6.626412e-01	-6.993029e-02
1.797337504368844e-02	-1.665103e-01	-9.167445e-02
1.803960635301153e-02	2.462935e-01	-9.134702e-02
1.810811046966234e-02	6.282315e-01	-7.359309e-02
1.817374680766694e-02	8.874042e-01	-4.510804e-02
1.819825395051181e-02	9.476092e-01	-3.184279e-02
1.821627121218041e-02	9.776280e-01	-2.111400e-02
1.823271966100477e-02	9.941115e-01	-1.103706e-02
1.824793148841658e-02	9.999155e-01	-1.603902e-03
1.826423113598577e-02	9.960050e-01	8.495932e-03
1.828816091184424e-02	9.713922e-01	2.296807e-02
1.832690903519371e-02	8.854970e-01	4.446600e-02
1.838837354012315e-02	6.452647e-01	7.087839e-02
1.847707175800526e-02	1.435646e-01	9.166316e-02
1.854319444727122e-02	-2.680792e-01	9.051857e-02
1.861109187055800e-02	-6.426950e-01	7.247421e-02
1.866984540172956e-02	-8.758383e-01	4.688185e-02
1.869544037497970e-02	-9.418144e-01	3.306019e-02
1.871417567633462e-02	-9.747738e-01	2.197101e-02
1.873011510542950e-02	-9.922051e-01	1.223768e-02
1.874519435429952e-02	-9.995441e-01	2.900809e-03
1.876321337174478e-02	-9.965556e-01	-8.264659e-03
1.878650604396663e-02	-9.738089e-01	-2.238176e-02
1.882424286362213e-02	-8.931562e-01	-4.347275e-02
1.888421752934469e-02	-6.649917e-01	-6.974135e-02
1.897283477092777e-02	-1.698566e-01	-9.161565e-02
1.903908856991171e-02	2.431391e-01	-9.140782e-02
1.910767618954400e-02	6.261063e-01	-7.374933e-02
1.917314479010900e-02	8.856541e-01	-4.542068e-02
1.919781872036579e-02	9.467321e-01	-3.208466e-02
1.921594664808286e-02	9.771970e-01	-2.129924e-02
1.923231641369815e-02	9.938337e-01	-1.127340e-02
1.924894661290333e-02	9.999781e-01	-9.612606e-04
1.926460847070392e-02	9.957905e-01	8.740029e-03
1.928877436047368e-02	9.704695e-01	2.334026e-02
1.932789672097960e-02	8.825965e-01	4.498165e-02
1.938990985053930e-02	6.378603e-01	7.142692e-02
