time	V(n001)	V(n003)
7.231900226917795e-02	9.994902e-01	4.731173e-01
7.250060332391525e-02	9.966091e-01	5.289034e-01
7.273246816668827e-02	9.740474e-01	5.879024e-01
7.310813588240110e-02	8.939173e-01	6.510058e-01
7.370529286883036e-02	6.669663e-01	6.687651e-01
7.458419911883037e-02	1.759814e-01	5.515851e-01
7.523961888879534e-02	-2.334760e-01	3.628187e-01
7.590477550345111e-02	-6.086305e-01	1.004329e-01
7.657835322855185e-02	-8.811632e-01	-1.885481e-01
7.682888498926013e-02	-9.444818e-01	-2.939924e-01
7.701263968388120e-02	-9.760895e-01	-3.666642e-01
7.717405538479681e-02	-9.931030e-01	-4.261627e-01
7.733215691105484e-02	-9.998381e-01	-4.798918e-01
7.749985240152432e-02	-9.961693e-01	-5.308906e-01
7.773687146531282e-02	-9.721056e-01	-5.903836e-01
7.812072414627448e-02	-8.877488e-01	-6.530299e-01
7.872995579925675e-02	-6.510378e-01	-6.671176e-01
7.960886204925675e-02	-1.550951e-01	-5.435317e-01
8.026287701483689e-02	2.531604e-01	-3.512489e-01
8.092490219175726e-02	6.230665e-01	-8.802768e-02
8.152430376174069e-02	8.673984e-01	1.700897e-01
8.179375389037326e-02	9.389465e-01	2.840797e-01
8.198421159264652e-02	9.733560e-01	3.599782e-01
8.214089265913056e-02	9.912037e-01	4.182283e-01
8.230103461096373e-02	9.994902e-01	4.731173e-01
8.248263566570041e-02	9.966091e-01	5.289034e-01
8.271450050847365e-02	9.740474e-01	5.879024e-01
8.309016822418684e-02	8.939173e-01	6.510058e-01
8.368732521061664e-02	6.669663e-01	6.687651e-01
8.456623146061665e-02	1.759814e-01	5.515851e-01
8.522165123058145e-02	-2.334760e-01	3.628187e-01
8.588680784523700e-02	-6.086305e-01	1.004329e-01
8.656038557033836e-02	-8.811632e-01	-1.885481e-01
8.681091733104618e-02	-9.444818e-01	-2.939924e-01
8.699467202566694e-02	-9.760895e-01	-3.666642e-01
8.715608772658277e-02	-9.931030e-01	-4.261627e-01
8.731418925284171e-02	-9.998381e-01	-4.798918e-01
8.748188474330990e-02	-9.961693e-01	-5.308906e-01
8.771890380709887e-02	-9.721056e-01	-5.903836e-01
8.810275648806132e-02	-8.877488e-01	-6.530299e-01
8.871198814104474e-02	-6.510378e-01	-6.671176e-01
8.959089439104474e-02	-1.550951e-01	-5.435317e-01
9.024490935662474e-02	2.531604e-01	-3.512489e-01
9.090693453354493e-02	6.230665e-01	-8.802768e-02
9.150633610352618e-02	8.673984e-01	1.700897e-01
9.177578623215828e-02	9.389465e-01	2.840797e-01
9.196624393443147e-02	9.733560e-01	3.599782e-01
9.212292500091555e-02	9.912037e-01	4.182283e-01
9.228306695274856e-02	9.994902e-01	4.731173e-01
9.246466800748521e-02	9.966091e-01	5.289034e-01
9.269653285025846e-02	9.740474e-01	5.879024e-01
9.307220056597168e-02	8.939173e-01	6.510058e-01
9.366935755240151e-02	6.669663e-01	6.687651e-01
9.454826380240151e-02	1.759814e-01	5.515851e-01
9.520368357236633e-02	-2.334760e-01	3.628187e-01
9.586884018702191e-02	-6.086305e-01	1.004329e-01
9.654241791212320e-02	-8.811632e-01	-1.885481e-01
9.679294967283099e-02	-9.444818e-01	-2.939924e-01
9.697670436745173e-02	-9.760895e-01	-3.666642e-01
9.713812006836757e-02	-9.931030e-01	-4.261627e-01
9.729622159462653e-02	-9.998381e-01	-4.798918e-01
9.746391708509469e-02	-9.961693e-01	-5.308906e-01
9.770093614888367e-02	-9.721056e-01	-5.903836e-01
9.808478882984611e-02	-8.877488e-01	-6.530299e-01
9.869402048282953e-02	-6.510378e-01	-6.671176e-01
9.957292673282954e-02	-1.550951e-01	-5.435317e-01
1.002269416984096e-01	2.531604e-01	-3.512489e-01
1.008889668753298e-01	6.230665e-01	-8.802768e-02
1.014883684453110e-01	8.673984e-01	1.700897e-01
1.017578185739431e-01	9.389465e-01	2.840797e-01
1.019482762762163e-01	9.733560e-01	3.599782e-01
1.021049573427004e-01	9.912037e-01	4.182283e-01
1.022650992945334e-01	9.994902e-01	4.731173e-01
1.024467003492700e-01	9.966091e-01	5.289034e-01
1.026785651920433e-01	9.740474e-01	5.879024e-01
1.030542329077565e-01	8.939173e-01	6.510058e-01
1.036513898941863e-01	6.669663e-01	6.687651e-01
1.045302961441863e-01	1.759814e-01	5.515851e-01
1.051857159141512e-01	-2.334760e-01	3.628187e-01
1.058508725288067e-01	-6.086305e-01	1.004329e-01
1.065244502539081e-01	-8.811632e-01	-1.885481e-01
1.067749820146159e-01	-9.444818e-01	-2.939924e-01
1.069587367092366e-01	-9.760895e-01	-3.666642e-01
1.071201524101524e-01	-9.931030e-01	-4.261627e-01
1.072782539364114e-01	-9.998381e-01	-4.798918e-01
1.074459494268795e-01	-9.961693e-01	-5.308906e-01
1.076829684906685e-01	-9.721056e-01	-5.903836e-01
1.080668211716310e-01	-8.877488e-01	-6.530299e-01
1.086760528246145e-01	-6.510378e-01	-6.671176e-01
1.095549590746145e-01	-1.550951e-01	-5.435317e-01
1.102089740401945e-01	2.531604e-01	-3.512489e-01
1.108709992171147e-01	6.230665e-01	-8.802768e-02
1.114704007870958e-01	8.673984e-01	1.700897e-01
1.117398509157279e-01	9.389465e-01	2.840797e-01
1.119303086180011e-01	9.733560e-01	3.599782e-01
1.120869896844851e-01	9.912037e-01	4.182283e-01
1.122471316363182e-01	9.994902e-01	4.731173e-01
1.124287326910548e-01	9.966091e-01	5.289034e-01
1.126605975338280e-01	9.740474e-01	5.879024e-01
1.130362652495413e-01	8.939173e-01	6.510058e-01
1.136334222359711e-01	6.669663e-01	6.687651e-01
1.145123284859711e-01	1.759814e-01	5.515851e-01
1.151677482559359e-01	-2.334760e-01	3.628187e-01
1.158329048705915e-01	-6.086305e-01	1.004329e-01
1.165064825956928e-01	-8.811632e-01	-1.885481e-01
1.167570143564006e-01	-9.444818e-01	-2.939924e-01
1.169407690510213e-01	-9.760895e-01	-3.666642e-01
1.171021847519372e-01	-9.931030e-01	-4.261627e-01
1.172602862781962e-01	-9.998381e-01	-4.798918e-01
1.174279817686643e-01	-9.961693e-01	-5.308906e-01
1.176650008324533e-01	-9.721056e-01	-5.903836e-01
1.180488535134158e-01	-8.877488e-01	-6.530299e-01
1.186580851663993e-01	-6.510378e-01	-6.671176e-01
1.195369914163993e-01	-1.550951e-01	-5.435317e-01
1.201910063819793e-01	2.531604e-01	-3.512489e-01
1.208530315588995e-01	6.230665e-01	-8.802768e-02
1.214524331288807e-01	8.673984e-01	1.700897e-01
1.217218832575127e-01	9.389465e-01	2.840797e-01
1.219123409597859e-01	9.733560e-01	3.599782e-01
1.220690220262700e-01	9.912037e-01	4.182283e-01
1.222291639781029e-01	9.994902e-01	4.731173e-01
1.224107650328396e-01	9.966091e-01	5.289034e-01
1.226426298756128e-01	9.740474e-01	5.879024e-01
1.230182975913260e-01	8.939173e-01	6.510058e-01
1.236154545777558e-01	6.669663e-01	6.687651e-01
1.244943608277558e-01	1.759814e-01	5.515851e-01
1.251497805977206e-01	-2.334760e-01	3.628187e-01
1.258149372123762e-01	-6.086305e-01	1.004329e-01
1.264885149374775e-01	-8.811632e-01	-1.885481e-01
1.267390466981853e-01	-9.444818e-01	-2.939924e-01
1.269228013928061e-01	-9.760895e-01	-3.666642e-01
1.270842170937219e-01	-9.931030e-01	-4.261627e-01
1.272423186199809e-01	-9.998381e-01	-4.798918e-01
1.274100141104491e-01	-9.961693e-01	-5.308906e-01
1.276470331742381e-01	-9.721056e-01	-5.903836e-01
1.280308858552005e-01	-8.877488e-01	-6.530299e-01
1.286401175081840e-01	-6.510378e-01	-6.671176e-01
1.295190237581840e-01	-1.550951e-01	-5.435317e-01
1.301730387237640e-01	2.531604e-01	-3.512489e-01
1.308350639006842e-01	6.230665e-01	-8.802768e-02
1.314344654706653e-01	8.673984e-01	1.700897e-01
1.317039155992974e-01	9.389465e-01	2.840797e-01
1.318943733015706e-01	9.733560e-01	3.599782e-01
1.320510543680547e-01	9.912037e-01	4.182283e-01
1.322111963198877e-01	9.994902e-01	4.731173e-01
1.323927973746244e-01	9.966091e-01	5.289034e-01
1.326246622173976e-01	9.740474e-01	5.879024e-01
1.330003299331109e-01	8.939173e-01	6.510058e-01
1.335974869195407e-01	6.669663e-01	6.687651e-01
1.344763931695407e-01	1.759814e-01	5.515851e-01
1.351318129395055e-01	-2.334760e-01	3.628187e-01
1.357969695541611e-01	-6.086305e-01	1.004329e-01
1.364705472792624e-01	-8.811632e-01	-1.885481e-01
1.367210790399702e-01	-9.444818e-01	-2.939924e-01
1.369048337345909e-01	-9.760895e-01	-3.666642e-01
1.370662494355067e-01	-9.931030e-01	-4.261627e-01
1.372243509617657e-01	-9.998381e-01	-4.798918e-01
1.373920464522339e-01	-9.961693e-01	-5.308906e-01
1.376290655160228e-01	-9.721056e-01	-5.903836e-01
1.380129181969853e-01	-8.877488e-01	-6.530299e-01
1.386221498499687e-01	-6.510378e-01	-6.671176e-01
