time	V(n001)	V(n003)
2.398365670863460e-02	-9.017431e-01	-3.878635e-01
2.431375613989718e-02	-9.547954e-01	-4.907067e-01
2.455775623575241e-02	-9.811427e-01	-5.585707e-01
2.480078962073064e-02	-9.961641e-01	-6.187176e-01
2.510303629319932e-02	-9.989733e-01	-6.835842e-01
2.538203946286110e-02	-9.859162e-01	-7.313474e-01
2.583523968515616e-02	-9.332796e-01	-7.795242e-01
2.656259767205755e-02	-7.729832e-01	-7.914347e-01
2.744150392205754e-02	-4.767615e-01	-7.085736e-01
2.832041017205754e-02	-1.101795e-01	-5.266976e-01
2.919931642205754e-02	2.726627e-01	-2.673422e-01
3.007822267205754e-02	6.152654e-01	3.132557e-02
3.095712892205754e-02	8.670676e-01	3.332412e-01
3.136361198031002e-02	9.418408e-01	4.632960e-01
3.163121350404060e-02	9.747868e-01	5.403425e-01
3.185895187400578e-02	9.922141e-01	5.994358e-01
3.207424180944082e-02	9.995447e-01	6.491850e-01
3.233163326543090e-02	9.965551e-01	7.000676e-01
3.266439428469322e-02	9.738066e-01	7.500644e-01
3.320350530881627e-02	8.931491e-01	7.906943e-01
3.406030635410352e-02	6.649733e-01	7.693863e-01
3.493921260410351e-02	3.343307e-01	6.465343e-01
3.581811885410351e-02	-4.565233e-02	4.293899e-01
3.669702510410351e-02	-4.188980e-01	1.490873e-01
3.757593135410351e-02	-7.303229e-01	-1.548917e-01
3.830072994624492e-02	-9.076192e-01	-3.989209e-01
3.862235210129452e-02	-9.577386e-01	-4.979447e-01
3.886061457508794e-02	-9.825722e-01	-5.635740e-01
3.910720896382538e-02	-9.969196e-01	-6.237514e-01
3.943353769252023e-02	-9.978872e-01	-6.920206e-01
3.974063817080972e-02	-9.800495e-01	-7.416943e-01
4.023885758686100e-02	-9.134091e-01	-7.865597e-01
4.103463320204316e-02	-7.184571e-01	-7.822728e-01
4.191353945204316e-02	-4.032068e-01	-6.780899e-01
4.279244570204316e-02	-2.845146e-02	-4.770744e-01
4.367135195204316e-02	3.505028e-01	-2.058908e-01
4.455025820204316e-02	6.777300e-01	9.554284e-02
4.542916445204315e-02	9.049381e-01	3.931716e-01
4.575467697002590e-02	9.563959e-01	4.942577e-01
4.599557718406259e-02	9.819209e-01	5.609635e-01
4.624052637285181e-02	9.965818e-01	6.210373e-01
4.657282962551357e-02	9.979879e-01	6.909291e-01
4.687769463605466e-02	9.805534e-01	7.406096e-01
4.737234117176341e-02	9.150794e-01	7.858676e-01
4.816273226479396e-02	7.229568e-01	7.830527e-01
4.904163851479396e-02	4.091382e-01	6.805947e-01
4.992054476479396e-02	3.493913e-02	4.810816e-01
5.079945101479396e-02	-3.444163e-01	2.107889e-01
5.167835726479396e-02	-6.729428e-01	-9.048838e-02
5.255726351479396e-02	-9.021568e-01	-3.885485e-01
5.288677187903953e-02	-9.550026e-01	-4.911648e-01
5.313037314208725e-02	-9.812436e-01	-5.588794e-01
5.337365194168945e-02	-9.962190e-01	-6.190452e-01
5.367623495773013e-02	-9.989377e-01	-6.839126e-01
5.395634914811707e-02	-9.857035e-01	-7.317592e-01
5.441133394000184e-02	-9.325407e-01	-7.798370e-01
5.514142678691020e-02	-7.709141e-01	-7.911641e-01
5.602033303691020e-02	-4.738978e-01	-7.074480e-01
5.689923928691020e-02	-1.069438e-01	-5.247895e-01
5.777814553691020e-02	2.757928e-01	-2.649316e-01
5.865705178691020e-02	6.178281e-01	3.388387e-02
5.953595803691020e-02	8.686846e-01	3.356806e-01
5.993783246154936e-02	9.422527e-01	4.641402e-01
6.020471859443419e-02	9.749902e-01	5.408933e-01
6.043296246540181e-02	9.923549e-01	6.000555e-01
6.064824966161521e-02	9.995782e-01	6.497516e-01
6.090402121825481e-02	9.965200e-01	7.002503e-01
6.123738294751462e-02	9.736504e-01	7.502476e-01
6.177744845379733e-02	8.926511e-01	7.907649e-01
6.263566023956203e-02	6.636829e-01	7.690349e-01
6.351456648956204e-02	3.327031e-01	6.457558e-01
6.439347273956204e-02	-4.737690e-02	4.282498e-01
6.527237898956205e-02	-4.204650e-01	1.477531e-01
6.615128523956205e-02	-7.315012e-01	-1.562568e-01
6.687377958457784e-02	-9.079183e-01	-3.994437e-01
6.719496537140354e-02	-9.578883e-01	-4.982912e-01
6.743293148793224e-02	-9.826448e-01	-5.638093e-01
6.767971157673702e-02	-9.969565e-01	-6.240065e-01
6.800536753155693e-02	-9.978757e-01	-6.921030e-01
6.831271959958524e-02	-9.799924e-01	-7.417825e-01
6.881134102254981e-02	-9.132201e-01	-7.866116e-01
6.960772197419240e-02	-7.179490e-01	-7.821675e-01
7.048662822419241e-02	-4.025385e-01	-6.777976e-01
7.136553447419242e-02	-2.772155e-02	-4.766173e-01
7.224444072419242e-02	3.511865e-01	-2.053365e-01
7.312334697419243e-02	6.782667e-01	9.611280e-02
7.400225322419243e-02	9.052486e-01	3.936915e-01
7.432731718473060e-02	9.565514e-01	4.946059e-01
7.456791367025820e-02	9.819964e-01	5.611984e-01
7.481305159845714e-02	9.966215e-01	6.212935e-01
7.514466814460571e-02	9.979764e-01	6.910087e-01
7.544979021310079e-02	9.804958e-01	7.406967e-01
7.594484767880537e-02	9.148881e-01	7.859197e-01
7.673585847836173e-02	7.224408e-01	7.829471e-01
7.761476472836173e-02	4.084568e-01	6.802980e-01
7.849367097836174e-02	3.419291e-02	4.806160e-01
7.937257722836175e-02	-3.451171e-01	2.102227e-01
8.025148347836175e-02	-6.734949e-01	-9.107183e-02
8.113038972836176e-02	-9.024787e-01	-3.890821e-01
8.145943766696519e-02	-9.551638e-01	-4.915217e-01
8.170272812338757e-02	-9.813221e-01	-5.591199e-01
8.194619839264901e-02	-9.962617e-01	-6.193004e-01
8.224904362736707e-02	-9.989096e-01	-6.841683e-01
8.253002402573630e-02	-9.855365e-01	-7.320794e-01
8.298639991766929e-02	-9.319618e-01	-7.800783e-01
8.371862337838645e-02	-7.692958e-01	-7.909475e-01
8.459752962838646e-02	-4.716623e-01	-7.065656e-01
8.547643587838646e-02	-1.044211e-01	-5.232984e-01
8.635534212838647e-02	2.782305e-01	-2.630508e-01
8.723424837838648e-02	6.198210e-01	3.587757e-02
8.811315462838648e-02	8.699386e-01	3.375799e-01
8.851143568061250e-02	9.425726e-01	4.647971e-01
8.877776489285610e-02	9.751481e-01	5.413219e-01
8.900640246145666e-02	9.924637e-01	6.005266e-01
8.922325205570647e-02	9.996226e-01	6.505276e-01
8.947677901006060e-02	9.964712e-01	7.005072e-01
8.981097298636884e-02	9.734331e-01	7.505038e-01
9.035236065013767e-02	8.919594e-01	7.908633e-01
9.121252553735597e-02	6.618924e-01	7.685459e-01
9.209143178735597e-02	3.304472e-01	6.446751e-01
9.297033803735598e-02	-4.976528e-02	4.266691e-01
9.384924428735598e-02	-4.226334e-01	1.459047e-01
9.472815053735599e-02	-7.331294e-01	-1.581469e-01
9.544745090192583e-02	-9.083313e-01	-4.001665e-01
9.576803327121983e-02	-9.580951e-01	-4.987702e-01
9.600558941667506e-02	-9.827449e-01	-5.641348e-01
9.625262668153274e-02	-9.970073e-01	-6.243593e-01
9.657735143878403e-02	-9.978598e-01	-6.922168e-01
9.688505169058335e-02	-9.799132e-01	-7.419044e-01
9.738422943088483e-02	-9.129583e-01	-7.866831e-01
9.818144790682759e-02	-7.172453e-01	-7.820210e-01
9.906035415682760e-02	-4.016134e-01	-6.773922e-01
9.993926040682760e-02	-2.671149e-02	-4.759843e-01
1.008181666568276e-01	3.521324e-01	-2.045691e-01
1.016970729068276e-01	6.790088e-01	9.690143e-02
1.025759791568276e-01	9.056774e-01	3.944108e-01
1.029004227264058e-01	9.567661e-01	4.950876e-01
1.031405989582619e-01	9.821007e-01	5.615233e-01
1.033859983369226e-01	9.966761e-01	6.216480e-01
1.037166641872345e-01	9.979605e-01	6.911190e-01
1.040221420840467e-01	9.804159e-01	7.408170e-01
1.045177683378617e-01	9.146230e-01	7.859914e-01
1.053096367265155e-01	7.217259e-01	7.828002e-01
1.061885429765155e-01	4.075133e-01	6.798866e-01
1.070674492265155e-01	3.316005e-02	4.799711e-01
1.079463554765155e-01	-3.460869e-01	2.094388e-01
1.088252617265155e-01	-6.742585e-01	-9.187928e-02
1.097041679765155e-01	-9.029234e-01	-3.898203e-01
1.100325789826903e-01	-9.553866e-01	-4.920156e-01
1.102754393006019e-01	-9.814304e-01	-5.594528e-01
1.105191748709675e-01	-9.963202e-01	-6.193877e-01
1.108559019364139e-01	-9.980608e-01	-6.904194e-01
1.111591102246207e-01	-9.809227e-01	-7.400501e-01
1.116511078341149e-01	-9.163074e-01	-7.855299e-01
1.124375016289098e-01	-7.262743e-01	-7.837247e-01
1.133164078789098e-01	-4.135259e-01	-6.824993e-01
1.141953141289098e-01	-3.974959e-02	-4.840776e-01
1.150742203789098e-01	3.398930e-01	-2.144367e-01
1.159531266289098e-01	6.693743e-01	8.672548e-02
1.168320328789098e-01	9.000697e-01	3.851037e-01
1.171645145557962e-01	9.539568e-01	4.888616e-01
1.174101202638682e-01	9.807343e-01	5.573279e-01
1.176521688865255e-01	9.959390e-01	6.173986e-01
1.179530631109847e-01	9.991102e-01	6.822591e-01
1.182275994219671e-01	9.867554e-01	7.296780e-01
1.186736213239893e-01	9.362114e-01	7.782295e-01
1.193899604486108e-01	7.812263e-01	7.924396e-01
1.202688666986108e-01	4.882338e-01	7.130274e-01
1.211477729486108e-01	1.231879e-01	5.343195e-01
1.220266791986108e-01	-2.600380e-01	2.770139e-01
1.229055854486108e-01	-6.048876e-01	-2.102772e-02
1.237844916986108e-01	-8.604682e-01	-3.233965e-01
1.242094990010189e-01	-9.401655e-01	-4.598843e-01
1.244799891756018e-01	-9.739591e-01	-5.381166e-01
1.247056889491813e-01	-9.916337e-01	-5.968730e-01
1.249290629991167e-01	-9.995133e-01	-6.486323e-01
1.251879125148472e-01	-9.965866e-01	-6.999223e-01
1.255201327740858e-01	-9.739469e-01	-7.499149e-01
1.260583844587838e-01	-8.935964e-01	-7.906412e-01
1.269139148338343e-01	-6.661335e-01	-7.697076e-01
1.277928210838343e-01	-3.357953e-01	-6.472375e-01
1.286717273338343e-01	4.409939e-02	-4.304175e-01
1.295506335838343e-01	4.174860e-01	-1.502895e-01
1.304295398338343e-01	7.292601e-01	1.536616e-01
1.311564118828925e-01	9.073493e-01	3.984492e-01
1.314784274520183e-01	9.576034e-01	4.976321e-01
1.317169570260920e-01	9.825068e-01	5.633615e-01
1.319633841954923e-01	9.968861e-01	6.235211e-01
1.322903190182359e-01	9.978975e-01	6.919461e-01
1.325971928183959e-01	9.801009e-01	7.416146e-01
1.330950500153523e-01	9.135791e-01	7.865126e-01
1.338902801175095e-01	7.189146e-01	7.823672e-01
1.347691863675095e-01	4.038088e-01	6.783531e-01
1.356480926175095e-01	2.910913e-02	4.774860e-01
1.365269988675095e-01	-3.498865e-01	2.063903e-01
1.374059051175096e-01	-6.772460e-01	-9.502923e-02
1.382848113675096e-01	-9.046579e-01	-3.927029e-01
1.386107282274320e-01	-9.562555e-01	-4.939439e-01
1.388519021407886e-01	-9.818527e-01	-5.607519e-01
1.390966814072390e-01	-9.965458e-01	-6.208064e-01
1.394296031944975e-01	-9.979981e-01	-6.908574e-01
1.397342366401326e-01	-9.806052e-01	-7.405312e-01
1.402285129805680e-01	-9.152516e-01	-7.858206e-01
1.410183457058281e-01	-7.234215e-01	-7.831475e-01
1.418972519558281e-01	-4.097519e-01	-6.808617e-01
1.427761582058281e-01	-3.561138e-02	-4.815009e-01
1.436550644558281e-01	3.437847e-01	-2.112989e-01
1.445339707058281e-01	6.724451e-01	8.996271e-02
1.454128769558281e-01	9.018664e-01	3.880677e-01
1.457428002942533e-01	9.548571e-01	4.908432e-01
1.459866815874629e-01	9.811728e-01	5.586627e-01
1.462297880422635e-01	9.961805e-01	6.188152e-01
1.465321348868533e-01	9.989628e-01	6.836820e-01
1.468114689423005e-01	9.858530e-01	7.314702e-01
1.472652006838350e-01	9.330599e-01	7.796178e-01
1.479933734144405e-01	7.723678e-01	7.913550e-01
1.488722796644405e-01	4.759090e-01	7.082391e-01
1.497511859144405e-01	1.092159e-01	5.261298e-01
1.506300921644405e-01	-2.735953e-01	2.666245e-01
1.515089984144405e-01	-6.160294e-01	-3.208761e-02
1.523879046644405e-01	-8.675503e-01	-3.339681e-01
1.527930152133112e-01	-9.419637e-01	-4.635476e-01
1.530604035518218e-01	-9.748475e-01	-5.405066e-01
1.532882925340490e-01	-9.922562e-01	-5.996247e-01
1.535029849232480e-01	-9.995469e-01	-6.492258e-01
1.537602685552190e-01	-9.965528e-01	-7.000782e-01
1.540930695613952e-01	-9.737962e-01	-7.500754e-01
1.546322441257752e-01	-8.931160e-01	-7.906981e-01
1.554891391046912e-01	-6.648875e-01	-7.693624e-01
1.563680453546912e-01	-3.342223e-01	-6.464822e-01
1.572469516046912e-01	4.576714e-02	-4.293138e-01
1.581258578546912e-01	4.190024e-01	-1.489984e-01
1.590047641046912e-01	7.304014e-01	1.549826e-01
1.597294093421672e-01	9.076392e-01	3.989558e-01
1.600510024283156e-01	9.577485e-01	4.979679e-01
1.602892451631911e-01	9.825771e-01	5.635897e-01
1.605358519151385e-01	9.969221e-01	6.237684e-01
1.608621358431436e-01	9.978864e-01	6.920261e-01
1.611692530759131e-01	9.800457e-01	7.417002e-01
1.616674992640330e-01	9.133965e-01	7.865632e-01
1.624633151954398e-01	7.184233e-01	7.822658e-01
1.633422214454398e-01	4.031623e-01	6.780705e-01
1.642211276954398e-01	2.840285e-02	4.770439e-01
1.651000339454398e-01	-3.505483e-01	2.058539e-01
1.659789401954398e-01	-6.777657e-01	-9.558080e-02
1.668578464454398e-01	-9.049588e-01	-3.932062e-01
1.671833290847593e-01	-9.564062e-01	-4.942809e-01
1.674242090705288e-01	-9.819259e-01	-5.609791e-01
1.676691708236469e-01	-9.965844e-01	-6.210544e-01
1.680014283518644e-01	-9.979871e-01	-6.909344e-01
1.683063104795877e-01	-9.805495e-01	-7.406155e-01
1.688009843792944e-01	-9.150667e-01	-7.858711e-01
1.695914167421640e-01	-7.229225e-01	-7.830456e-01
1.704703229921641e-01	-4.090928e-01	-6.805749e-01
1.713492292421641e-01	-3.488943e-02	-4.810506e-01
1.722281354921641e-01	3.444629e-01	-2.107512e-01
1.731070417421641e-01	6.729796e-01	9.052724e-02
1.739859479921641e-01	9.021783e-01	3.885841e-01
1.743154256895945e-01	9.550133e-01	4.911886e-01
1.745590062546952e-01	9.812488e-01	5.588955e-01
1.748022977990866e-01	9.962219e-01	6.190622e-01
1.751048982744186e-01	9.989359e-01	6.839297e-01
1.753850701384297e-01	9.856924e-01	7.317806e-01
1.758401475587280e-01	9.325022e-01	7.798532e-01
1.765703823098103e-01	7.708065e-01	7.911499e-01
1.774492885598103e-01	4.737490e-01	7.073894e-01
1.783281948098103e-01	1.067759e-01	5.246903e-01
1.792071010598103e-01	-2.759552e-01	2.648064e-01
1.800860073098103e-01	-6.179609e-01	-3.401664e-02
1.809649135598103e-01	-8.687683e-01	-3.358071e-01
1.813665487378783e-01	-9.422740e-01	-4.641839e-01
1.816333977674066e-01	-9.750007e-01	-5.409218e-01
1.818616678627260e-01	-9.923622e-01	-6.000869e-01
1.820770591226577e-01	-9.995813e-01	-6.498033e-01
1.823326811819351e-01	-9.965168e-01	-7.002674e-01
1.826660983457715e-01	-9.736360e-01	-7.502646e-01
1.832062519266680e-01	-8.926051e-01	-7.907715e-01
1.840645938555881e-01	-6.635637e-01	-7.690024e-01
1.849435001055881e-01	-3.325529e-01	-6.456839e-01
1.858224063555881e-01	4.753602e-02	-4.281445e-01
1.867013126055881e-01	4.206096e-01	-1.476300e-01
1.875802188555881e-01	7.316098e-01	1.563827e-01
1.883025005120312e-01	9.079459e-01	3.994919e-01
1.886236460649816e-01	9.579021e-01	4.983231e-01
1.888615848518923e-01	9.826515e-01	5.638311e-01
1.891083820743729e-01	9.969599e-01	6.240301e-01
1.894339759716034e-01	9.978747e-01	6.921105e-01
1.897413512452147e-01	9.799871e-01	7.417907e-01
1.902400097465748e-01	9.132026e-01	7.866164e-01
1.910364465251443e-01	7.179021e-01	7.821577e-01
1.919153527751443e-01	4.024768e-01	6.777705e-01
1.927942590251444e-01	2.765423e-02	4.765751e-01
1.936731652751444e-01	-3.512496e-01	2.052853e-01
1.945520715251444e-01	-6.783162e-01	-9.616537e-02
1.954309777751444e-01	-9.052772e-01	-3.937395e-01
1.957560003743327e-01	-9.565657e-01	-4.946380e-01
1.959965688478646e-01	-9.820033e-01	-5.612200e-01
1.962417241921571e-01	-9.966251e-01	-6.213171e-01
1.965732773890157e-01	-9.979753e-01	-6.910161e-01
1.968784231698087e-01	-9.804904e-01	-7.407047e-01
1.973735185406593e-01	-9.148704e-01	-7.859245e-01
1.981645864980053e-01	-7.223932e-01	-7.829373e-01
1.990434927480053e-01	-4.083939e-01	-6.802706e-01
1.999223989980053e-01	-3.412408e-02	-4.805730e-01
2.008013052480053e-01	3.451818e-01	-2.101705e-01
2.016802114980053e-01	6.735458e-01	9.112564e-02
2.025591177480053e-01	9.025084e-01	3.891313e-01
2.028881232270182e-01	9.551787e-01	4.915546e-01
2.031313850158629e-01	9.813293e-01	5.591421e-01
2.033748729552475e-01	9.962655e-01	6.193239e-01
2.036777423808049e-01	9.989070e-01	6.841919e-01
2.039588026924099e-01	9.855211e-01	7.321088e-01
2.044153069115661e-01	9.319083e-01	7.801004e-01
2.051477268632546e-01	7.691462e-01	7.909272e-01
2.060266331132546e-01	4.714559e-01	7.064840e-01
2.069055393632546e-01	1.041884e-01	5.231608e-01
2.077844456132546e-01	-2.784552e-01	2.628772e-01
2.086633518632546e-01	-6.200045e-01	-3.606146e-02
2.095422581132546e-01	-8.700539e-01	-3.377550e-01
2.099402076440020e-01	-9.426020e-01	-4.648576e-01
2.102064855133025e-01	-9.751626e-01	-5.413614e-01
2.104351593848084e-01	-9.924737e-01	-6.005700e-01
2.106521530612435e-01	-9.996266e-01	-6.505991e-01
2.109054730140107e-01	-9.964666e-01	-7.005309e-01
2.112397437347485e-01	-9.734131e-01	-7.505274e-01
2.117812533064556e-01	-8.918955e-01	-7.908723e-01
2.126415982143854e-01	-6.617271e-01	-7.685005e-01
2.135205044643854e-01	-3.302391e-01	-6.445752e-01
2.143994107143855e-01	4.998546e-02	-4.265232e-01
2.152783169643855e-01	4.228332e-01	-1.457343e-01
2.161572232143855e-01	7.332794e-01	1.583211e-01
2.168762289587003e-01	9.083694e-01	4.002331e-01
2.171967557514326e-01	9.581141e-01	4.988143e-01
2.174342741278045e-01	9.827542e-01	5.641648e-01
2.176813351019248e-01	9.970120e-01	6.243918e-01
2.180059740420705e-01	9.978583e-01	6.922273e-01
2.183137063790510e-01	9.799059e-01	7.419156e-01
2.188129353820822e-01	9.129341e-01	7.866898e-01
2.196102310230300e-01	7.171804e-01	7.820075e-01
2.204891372730300e-01	4.015281e-01	6.773549e-01
2.213680435230300e-01	2.661842e-02	4.759260e-01
2.222469497730300e-01	-3.522196e-01	2.044984e-01
2.231258560230300e-01	-6.790771e-01	-9.697410e-02
2.240047622730300e-01	-9.057169e-01	-3.944770e-01
2.243291486958681e-01	-9.567859e-01	-4.951320e-01
2.245692862063609e-01	-9.821103e-01	-5.615532e-01
2.248147096921527e-01	-9.966812e-01	-6.216807e-01
2.251452879159629e-01	-9.979590e-01	-6.911291e-01
2.254507986068882e-01	-9.804085e-01	-7.408282e-01
2.259464772797217e-01	-9.145985e-01	-7.859980e-01
2.267384246927062e-01	-7.216599e-01	-7.827866e-01
2.276173309427062e-01	-4.074263e-01	-6.798487e-01
2.284962371927062e-01	-3.306487e-02	-4.799116e-01
2.293751434427062e-01	3.461762e-01	-2.093666e-01
2.302540496927062e-01	6.743289e-01	9.195369e-02
2.311329559427062e-01	9.029643e-01	3.898883e-01
2.314613082710476e-01	9.554071e-01	4.920611e-01
2.317041289515060e-01	9.814404e-01	5.594835e-01
2.319478889880566e-01	9.963256e-01	6.194212e-01
2.322845267293288e-01	9.980594e-01	6.904298e-01
2.325877684822976e-01	9.809152e-01	7.400615e-01
2.330798196071364e-01	9.162827e-01	7.855368e-01
2.338662942017610e-01	7.262074e-01	7.837113e-01
2.347452004517610e-01	4.134374e-01	6.824610e-01
2.356241067017610e-01	3.965240e-02	4.840172e-01
2.365030129517610e-01	-3.399844e-01	2.143631e-01
2.373819192017610e-01	-6.694465e-01	-8.680154e-02
2.382608254517610e-01	-9.001121e-01	-3.851734e-01
2.385932469682379e-01	-9.539781e-01	-4.889082e-01
2.388388121652260e-01	-9.807446e-01	-5.573593e-01
2.390808855707526e-01	-9.959448e-01	-6.174318e-01
2.393818138872565e-01	-9.991069e-01	-6.822926e-01
2.396564627852679e-01	-9.867346e-01	-7.297204e-01
2.401026656839460e-01	-9.361383e-01	-7.782629e-01
2.408192829943724e-01	-7.810201e-01	-7.924160e-01
2.416981892443724e-01	-4.879454e-01	-7.129165e-01
2.425770954943724e-01	-1.228601e-01	-5.341284e-01
2.434560017443724e-01	2.603570e-01	-2.767706e-01
2.443349079943724e-01	6.051506e-01	2.128750e-02
2.452138142443724e-01	8.606365e-01	3.236454e-01
2.456383547568635e-01	9.402081e-01	4.599707e-01
2.459087718738921e-01	9.739801e-01	5.381730e-01
2.461345231556481e-01	9.916486e-01	5.969380e-01
2.463576930393532e-01	9.995141e-01	6.486463e-01
2.466165057461962e-01	9.965858e-01	6.999260e-01
2.469487396577578e-01	9.739434e-01	7.499188e-01
2.474870130391257e-01	8.935851e-01	7.906426e-01
2.483425755025893e-01	6.661043e-01	7.696995e-01
2.492214817525893e-01	3.357584e-01	6.472198e-01
2.501003880025893e-01	-4.413861e-02	4.303916e-01
2.509792942525893e-01	-4.175216e-01	1.502591e-01
2.518582005025893e-01	-7.292870e-01	-1.536927e-01
2.525850202137516e-01	-9.073561e-01	-3.984611e-01
2.529070258435792e-01	-9.576068e-01	-4.976400e-01
2.531455486705652e-01	-9.825084e-01	-5.633669e-01
2.533919800622813e-01	-9.968870e-01	-6.235270e-01
2.537188995778466e-01	-9.978973e-01	-6.919480e-01
2.540257791031446e-01	-9.800996e-01	-7.416165e-01
2.545236454487598e-01	-9.135748e-01	-7.865138e-01
2.553188893301089e-01	-7.189031e-01	-7.823648e-01
2.561977955801089e-01	-4.037936e-01	-6.783465e-01
2.570767018301089e-01	-2.909252e-02	-4.774756e-01
2.579556080801089e-01	3.499020e-01	-2.063777e-01
2.588345143301088e-01	6.772583e-01	9.504221e-02
2.597134205801088e-01	9.046650e-01	3.927147e-01
2.600393272253683e-01	9.562591e-01	4.939518e-01
2.602804942254621e-01	9.818544e-01	5.607572e-01
2.605252777820842e-01	9.965467e-01	6.208122e-01
2.608581839492717e-01	9.979979e-01	6.908592e-01
2.611628232430014e-01	9.806039e-01	7.405332e-01
2.616571089328072e-01	9.152472e-01	7.858218e-01
2.624469557608470e-01	7.234097e-01	7.831451e-01
2.633258620108470e-01	4.097364e-01	6.808549e-01
2.642047682608470e-01	3.559440e-02	4.814903e-01
2.650836745108470e-01	-3.438006e-01	2.112860e-01
2.659625807608469e-01	-6.724577e-01	-8.997600e-02
2.668414870108469e-01	-9.018738e-01	-3.880799e-01
2.671713998667852e-01	-9.548608e-01	-4.908513e-01
2.674152740873784e-01	-9.811746e-01	-5.586682e-01
2.676583848930970e-01	-9.961814e-01	-6.188211e-01
2.679607377016233e-01	-9.989622e-01	-6.836879e-01
2.682400914571402e-01	-9.858493e-01	-7.314775e-01
2.686938548429667e-01	-9.330469e-01	-7.796233e-01
2.694220760747554e-01	-7.723311e-01	-7.913502e-01
2.703009823247554e-01	-4.758582e-01	-7.082192e-01
2.711798885747554e-01	-1.091585e-01	-5.260960e-01
2.720587948247554e-01	2.736509e-01	-2.665817e-01
2.729377010747553e-01	6.160749e-01	3.213298e-02
2.738166073247553e-01	8.675789e-01	3.340113e-01
2.742216361569049e-01	9.419709e-01	4.635626e-01
