time	V(n001)	V(n003)
4.707632400704898e-01	1.826040e-01	1.924907e-01
4.771666998919182e-01	1.430381e-01	1.529949e-01
4.835701597133466e-01	1.032090e-01	1.132199e-01
4.899736195347750e-01	6.311684e-02	7.316570e-02
4.963770793562034e-01	2.276152e-02	3.283236e-02
4.988882400704890e-01	6.975522e-03	1.705044e-02
5.013994007847747e-01	-8.802395e-03	1.274083e-03
5.039105614990603e-01	-2.457223e-02	-1.449670e-02
5.064217222133460e-01	-4.033400e-02	-3.026192e-02
5.089328829276317e-01	-5.608768e-02	-4.602156e-02
5.114440436419173e-01	-7.183329e-02	-6.177564e-02
5.139552043562030e-01	-8.757082e-02	-7.752414e-02
5.221164766776314e-01	-1.388415e-01	-1.288485e-01
5.302777489990598e-01	-1.894202e-01	-1.795064e-01
5.384390213204882e-01	-2.393068e-01	-2.294978e-01
5.466002936419165e-01	-2.885013e-01	-2.788227e-01
5.547615659633448e-01	-3.370038e-01	-3.274811e-01
5.629228382847732e-01	-3.848143e-01	-3.754731e-01
5.710841106062016e-01	-4.319327e-01	-4.227985e-01
5.847699364990584e-01	-5.089960e-01	-5.002712e-01
5.984557623919151e-01	-5.810752e-01	-5.728144e-01
6.121415882847719e-01	-6.481704e-01	-6.404284e-01
6.258274141776288e-01	-7.102814e-01	-7.031129e-01
6.395132400704856e-01	-7.674084e-01	-7.608681e-01
6.531990659633424e-01	-8.195513e-01	-8.136940e-01
6.668848918561991e-01	-8.667102e-01	-8.615904e-01
6.759250704276275e-01	-8.937865e-01	-8.891720e-01
6.849652489990559e-01	-9.178152e-01	-9.137167e-01
6.940054275704842e-01	-9.387964e-01	-9.352243e-01
7.030456061419126e-01	-9.567299e-01	-9.536950e-01
7.120857847133408e-01	-9.716159e-01	-9.691287e-01
7.211259632847692e-01	-9.834542e-01	-9.815255e-01
7.301661418561975e-01	-9.922450e-01	-9.908853e-01
7.331795347133403e-01	-9.944216e-01	-9.932512e-01
7.361929275704832e-01	-9.962404e-01	-9.952598e-01
7.392063204276259e-01	-9.977015e-01	-9.969108e-01
7.422197132847687e-01	-9.988048e-01	-9.982044e-01
7.452331061419114e-01	-9.995505e-01	-9.991405e-01
7.482464989990543e-01	-9.999384e-01	-9.997191e-01
7.512598918561970e-01	-9.999686e-01	-9.999403e-01
7.545244007847683e-01	-9.995944e-01	-9.997730e-01
7.577889097133397e-01	-9.988010e-01	-9.991862e-01
7.610534186419110e-01	-9.975885e-01	-9.981799e-01
7.643179275704824e-01	-9.959567e-01	-9.967541e-01
7.675824364990538e-01	-9.939058e-01	-9.949089e-01
7.708469454276251e-01	-9.914356e-01	-9.926442e-01
7.741114543561964e-01	-9.885463e-01	-9.899600e-01
7.835283070347676e-01	-9.777239e-01	-9.797300e-01
7.929451597133388e-01	-9.636367e-01	-9.662233e-01
8.023620123919100e-01	-9.462847e-01	-9.494398e-01
8.117788650704812e-01	-9.256680e-01	-9.293795e-01
8.211957177490524e-01	-9.017864e-01	-9.060424e-01
8.306125704276236e-01	-8.746400e-01	-8.794286e-01
8.400294231061948e-01	-8.442289e-01	-8.495381e-01
8.445495123919089e-01	-8.286335e-01	-8.341842e-01
8.490696016776231e-01	-8.124040e-01	-8.181913e-01
8.535896909633373e-01	-7.955405e-01	-8.015594e-01
8.581097802490515e-01	-7.780429e-01	-7.842885e-01
8.626298695347656e-01	-7.599112e-01	-7.663786e-01
8.671499588204798e-01	-7.411454e-01	-7.478296e-01
8.716700481061940e-01	-7.217456e-01	-7.286416e-01
8.725489543561940e-01	-7.179122e-01	-7.248487e-01
8.763156954276224e-01	-7.012125e-01	-7.083203e-01
8.800824364990509e-01	-6.841445e-01	-6.914194e-01
8.838491775704794e-01	-6.667083e-01	-6.741460e-01
8.876159186419078e-01	-6.489039e-01	-6.565002e-01
8.913826597133363e-01	-6.307312e-01	-6.384819e-01
8.951494007847648e-01	-6.121902e-01	-6.200911e-01
8.989161418561933e-01	-5.932810e-01	-6.013280e-01
8.997950481061933e-01	-5.888266e-01	-5.969104e-01
9.000000000000000e-01	-5.877852e-01	-5.958778e-01
