time	V(n001)	V(n003)
8.284563144339490e-01	9.765118e-01	9.875363e-01
8.302141269339489e-01	9.468130e-01	9.687585e-01
8.319719394339489e-01	9.055763e-01	9.381754e-01
8.337297519339488e-01	8.533042e-01	8.961596e-01
8.354875644339488e-01	7.906337e-01	8.432233e-01
8.372453769339487e-01	7.183284e-01	7.800113e-01
8.390031894339487e-01	6.372696e-01	7.072940e-01
8.407610019339486e-01	5.484449e-01	6.259577e-01
8.425188144339486e-01	4.529369e-01	5.369933e-01
8.442766269339486e-01	3.519093e-01	4.414852e-01
8.460344394339485e-01	2.465934e-01	3.405971e-01
8.477922519339485e-01	1.382724e-01	2.355584e-01
8.495500644339484e-01	2.826652e-02	1.276492e-01
8.513078769339484e-01	-8.208387e-02	1.818449e-02
8.530656894339483e-01	-1.914340e-01	-9.150183e-02
8.548235019339483e-01	-2.984513e-01	-2.000731e-01
8.565813144339482e-01	-4.018316e-01	-3.062063e-01
8.583391269339482e-01	-5.003152e-01	-4.086080e-01
8.600969394339482e-01	-5.927020e-01	-5.060304e-01
8.618547519339481e-01	-6.778660e-01	-5.972863e-01
8.636125644339481e-01	-7.547695e-01	-6.812637e-01
8.653703769339480e-01	-8.224753e-01	-7.569391e-01
8.671281894339480e-01	-8.801584e-01	-8.233904e-01
8.688860019339479e-01	-9.271159e-01	-8.798077e-01
8.706438144339479e-01	-9.627755e-01	-9.255038e-01
8.724016269339478e-01	-9.867026e-01	-9.599215e-01
8.741594394339478e-01	-9.986057e-01	-9.826417e-01
8.759172519339478e-01	-9.983397e-01	-9.933872e-01
8.776750644339477e-01	-9.859079e-01	-9.920273e-01
8.794328769339477e-01	-9.614618e-01	-9.785786e-01
8.811906894339476e-01	-9.252992e-01	-9.532048e-01
8.829485019339476e-01	-8.778609e-01	-9.162152e-01
8.847063144339475e-01	-8.197249e-01	-8.680605e-01
8.864641269339475e-01	-7.515997e-01	-8.093276e-01
8.882219394339474e-01	-6.743155e-01	-7.407321e-01
8.899797519339474e-01	-5.888140e-01	-6.631101e-01
8.917375644339474e-01	-4.961372e-01	-5.774074e-01
8.934953769339473e-01	-3.974144e-01	-4.846683e-01
8.952531894339473e-01	-2.938488e-01	-3.860230e-01
8.970110019339472e-01	-1.867022e-01	-2.826737e-01
8.987688144339472e-01	-7.728054e-02	-1.758797e-01
8.996477206839472e-01	-2.213256e-02	-1.216471e-01
9.000000000000000e-01	-2.204364e-15	-9.979723e-02
